Date,Order ID,SKU,Quantity Ordered,Price_Total,Price_VAT,Price_ExVAT,Shipping_Total,Shipping_VAT,Shipping_ExVAT,Gift_Total,Gift_VAT,Gift_ExVAT,Promotion_Total,Promotion_VAT,Promotion_ExVAT,FBA_Fee_Total,FBA_Fee_VAT,FBA_Fee_ExVAT,Commission_Total,Commission_VAT,Commission_ExVAT,Digital_Fee_Total,Digital_Fee_VAT,Digital_Fee_ExVAT
2025-11-03T02:57:12Z,206-1212987-6031541,0G-JB6S-PN34,1,7.15,0.00,7.15,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-03T09:05:25Z,026-1073397-1356322,0G-JB6S-PN34,1,7.15,0.00,7.15,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-03T09:10:00Z,202-5063133-3977929,EV-CHU5-XU3G,1,9.99,1.67,8.32,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-03T09:23:45Z,026-8360805-9772356,RW-AZK6-O4M2,2,9.20,1.54,7.66,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-03T10:03:59Z,204-4274267-1246750,9X-7TBD-NA16,2,13.88,2.32,11.56,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-03T10:17:12Z,026-8267862-9941166,2G-AYBQ-TUQG,1,18.07,3.01,15.06,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-03T10:43:32Z,205-5548772-0951527,IM-AYXV-79NJ,1,5.58,0.93,4.65,1.66,0.28,1.38,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-03T10:43:35Z,202-5611703-4626767,0H-5V53-GPG4,1,12.00,2.00,10.00,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-03T11:17:09Z,026-5123361-5591520,0H-5V53-GPG4,1,12.00,2.00,10.00,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-03T11:17:23Z,206-0793616-8898720,F7-PMJ2-SG6A,1,7.90,1.32,6.58,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-03T11:38:49Z,205-1896945-5289144,0G-JB6S-PN34,1,7.15,0.00,7.15,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-03T12:39:23Z,026-4604687-7187531,0G-JB6S-PN34,1,7.15,0.00,7.15,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-03T12:58:49Z,206-6209648-7494734,8M-NHB7-T8TR,1,29.97,5.00,24.97,0.55,0.00,0.55,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-03T14:17:20Z,206-8831851-6833909,0H-5V53-GPG4,1,12.00,2.00,10.00,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-03T14:29:28Z,026-1566605-5431569,R7-98IN-2PW8,1,5.83,0.97,4.86,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-03T15:16:13Z,205-4175209-2117969,BB-ZT14-1QQA,1,8.00,1.33,6.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-03T15:24:19Z,204-5871879-2041117,4F-HT42-FD26,1,9.48,1.58,7.90,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-03T15:45:59Z,206-3479974-9319514,0H-5V53-GPG4,1,12.00,2.00,10.00,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-03T18:13:38Z,026-5499496-1841952,0H-5V53-GPG4,1,12.00,2.00,10.00,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-03T19:01:25Z,202-0147802-7394730,714776,1,4.99,0.83,4.16,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-03T19:13:34Z,203-9852126-6106755,H4-86XG-NLX6,1,10.56,1.76,8.80,0.55,0.00,0.55,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-03T19:41:19Z,203-9968599-0957119,0G-JB6S-PN34,1,7.15,0.00,7.15,0.99,0.00,0.99,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-03T20:43:49Z,202-9593457-7551509,0H-5V53-GPG4,1,12.00,2.00,10.00,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-03T21:07:42Z,203-9676727-4847563,VU-8KRA-QP5M,1,11.60,1.93,9.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-03T21:07:55Z,205-1418393-4117959,0H-5V53-GPG4,1,12.00,2.00,10.00,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-03T21:16:00Z,204-2361115-2381121,U1-M5BM-8F5W,1,22.66,3.78,18.88,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-03T21:22:17Z,203-8461816-0998710,79-CPJ6-DSG6,1,39.99,6.67,33.32,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-03T21:23:04Z,206-9809525-8153116,8M-NHB7-T8TR,1,29.97,5.00,24.97,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-03T21:30:21Z,202-6610200-9847535,VU-8KRA-QP5M,1,11.60,1.93,9.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-03T21:31:53Z,026-3439976-5524369,6P-IWYA-X18B,1,11.98,2.00,9.98,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-03T21:35:59Z,205-8948318-7437945,9X-7TBD-NA16,1,6.94,1.16,5.78,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-03T22:08:46Z,204-2671399-0899556,F7-PMJ2-SG6A,1,7.90,1.32,6.58,2.50,0.42,2.08,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-03T22:38:34Z,206-5589314-9670706,GH-PONH-K4WQ,1,9.97,1.66,8.31,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-04T08:19:31Z,206-5549203-3629104,NN-TSZ1-X2RD,1,9.95,1.66,8.29,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-04T09:39:59Z,206-2120452-2689145,XH-0LAE-FQO5,1,7.48,1.40,6.08,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-04T10:30:06Z,202-1046262-6319507,NN-TSZ1-X2RD,4,39.96,6.68,33.28,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-04T11:08:59Z,205-7880333-9178764,0G-JB6S-PN34,1,7.15,0.00,7.15,0.01,0.00,0.01,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-04T11:49:49Z,203-5842837-6520309,F7-PMJ2-SG6A,1,7.90,1.32,6.58,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-04T11:53:52Z,204-8290775-3711527,NN-TSZ1-X2RD,1,10.23,1.91,8.32,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-04T12:17:03Z,204-5830893-3628350,MW-9K5M-VKW8,1,27.00,4.50,22.50,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-04T12:35:19Z,204-6747776-8805100,79-CPJ6-DSG6,1,39.99,6.67,33.32,3.74,0.00,3.74,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-04T12:56:26Z,206-7073072-5845155,AF-KIHX-ANYY,1,3.96,0.66,3.30,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-04T13:49:30Z,204-3105850-9147560,NN-TSZ1-X2RD,1,9.99,1.67,8.32,0.42,0.00,0.42,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-04T14:16:03Z,205-7844252-5813100,VU-8KRA-QP5M,1,11.60,1.93,9.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-04T15:42:14Z,204-0634626-1356301,U1-M5BM-8F5W,1,22.73,3.79,18.94,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-04T15:43:33Z,204-0533387-5701152,XH-0LAE-FQO5,1,7.30,1.22,6.08,0.23,0.00,0.23,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-04T17:14:21Z,203-2152520-0356327,F7-PMJ2-SG6A,2,15.80,2.64,13.16,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-04T17:36:47Z,026-6374436-3660310,F7-PMJ2-SG6A,1,7.90,1.32,6.58,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-04T19:13:23Z,202-1445594-0329123,0G-JB6S-PN34,1,7.15,0.00,7.15,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-04T19:30:53Z,202-3178329-0503552,L3-ZQ8U-A7LQ,1,9.99,1.67,8.32,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-04T21:00:29Z,203-6931682-2500348,SR-6OBB-WC03,1,8.83,1.47,7.36,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-04T21:06:13Z,206-4982455-5618757,6P-IWYA-X18B,1,11.98,2.00,9.98,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-04T21:12:57Z,206-4787774-8149107,0G-JB6S-PN34,1,7.15,0.00,7.15,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-04T21:13:58Z,202-9798449-3809157,AF-KIHX-ANYY,1,3.97,0.66,3.31,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-04T21:15:37Z,205-6906404-8700303,VU-8KRA-QP5M,1,11.60,1.93,9.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-04T21:56:32Z,205-9406211-3877131,6V-EEC1-2S9Z,1,6.73,1.12,5.61,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-04T22:13:43Z,203-4377559-6623528,SR-6OBB-WC03,1,8.83,1.47,7.36,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-04T22:18:29Z,203-9697672-9384324,0G-JB6S-PN34,1,7.15,0.00,7.15,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-04T22:22:45Z,026-9668422-3436334,8M-LM6B-F2Q5,1,5.41,0.90,4.51,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-04T23:12:44Z,206-1841716-0406764,0G-JB6S-PN34,1,7.15,0.00,7.15,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-04T23:25:17Z,026-6949657-4168301,0G-JB6S-PN34,1,7.15,0.00,7.15,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-05T01:34:45Z,205-5902218-1373938,SR-6OBB-WC03,1,8.83,1.47,7.36,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-05T02:57:16Z,203-4286627-8012344,0G-JB6S-PN34,1,8.15,0.00,8.15,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-05T06:59:09Z,203-8430894-9126739,XH-0LAE-FQO5,1,7.30,1.22,6.08,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-05T07:37:33Z,203-9555760-0349942,0G-JB6S-PN34,1,7.15,0.00,7.15,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-05T08:45:58Z,204-3913888-6916331,8L-INBX-OUTU,1,8.99,1.50,7.49,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-05T10:39:31Z,204-8184417-4994718,SR-6OBB-WC03,1,8.83,1.47,7.36,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-05T12:13:56Z,204-6666176-8400325,NN-TSZ1-X2RD,1,9.99,1.67,8.32,0.42,0.00,0.42,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-05T12:13:56Z,204-6666176-8400325,XH-0LAE-FQO5,1,7.17,1.20,5.97,0.42,0.00,0.42,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-05T13:44:59Z,202-3251827-6955525,0G-JB6S-PN34,1,7.15,0.00,7.15,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-05T14:01:32Z,026-3494018-6437167,0G-JB6S-PN34,1,7.15,0.00,7.15,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-05T14:14:07Z,204-0291248-8964372,XH-0LAE-FQO5,1,7.17,1.20,5.97,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-05T16:56:43Z,205-0435169-3971507,3X-EXDD-TD2K,1,45.48,7.58,37.90,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-05T16:59:09Z,203-3891640-9222717,XH-0LAE-FQO5,2,14.38,2.40,11.98,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-05T18:13:55Z,205-7168069-0265116,0G-JB6S-PN34,1,7.15,0.00,7.15,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-05T19:01:07Z,203-1474831-1813110,9X-7TBD-NA16,1,6.94,1.16,5.78,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-05T19:49:16Z,026-9113010-6365925,AF-KIHX-ANYY,1,4.00,0.67,3.33,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-05T20:36:28Z,204-7653542-5381132,0G-JB6S-PN34,1,7.15,0.00,7.15,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-05T20:50:10Z,203-8247006-8596356,NN-TSZ1-X2RD,1,9.99,1.67,8.32,0.93,0.00,0.93,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-05T20:59:31Z,026-9624069-0990712,XH-0LAE-FQO5,1,7.21,1.20,6.01,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-05T21:25:10Z,205-7440189-2886724,D7-MGBX-RX2P,1,9.84,1.64,8.20,1.49,0.25,1.24,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-05T22:10:09Z,202-6519840-0084324,F7-PMJ2-SG6A,2,15.80,2.64,13.16,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-05T23:03:03Z,203-6002773-7945900,XH-0LAE-FQO5,1,7.21,1.20,6.01,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-05T23:09:07Z,204-9274779-1953111,NN-TSZ1-X2RD,1,9.99,1.67,8.32,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-05T23:46:16Z,202-0600211-4479531,AF-KIHX-ANYY,1,4.01,0.67,3.34,0.12,0.00,0.12,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T00:00:02Z,206-4019512-0600306,XH-0LAE-FQO5,2,14.42,2.40,12.02,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T00:31:41Z,026-8346062-8108362,SQ-7QYT-5D5B,1,5.93,0.99,4.94,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T07:19:26Z,204-0095634-7249107,BB-ZT14-1QQA,1,8.00,1.33,6.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T07:47:38Z,206-1823992-4435554,NN-TSZ1-X2RD,1,9.99,1.67,8.32,0.42,0.00,0.42,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T08:03:16Z,206-4475760-8244307,XH-0LAE-FQO5,1,7.23,1.21,6.02,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T08:21:09Z,203-0953874-2534731,0G-JB6S-PN34,1,7.15,0.00,7.15,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T09:12:50Z,204-3568175-9383510,NN-TSZ1-X2RD,1,10.21,1.91,8.30,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T09:51:32Z,026-2900379-6816340,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T10:02:12Z,202-4665928-2611500,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T10:04:50Z,026-0725125-5007568,XH-0LAE-FQO5,1,7.23,1.21,6.02,0.56,0.00,0.56,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T10:19:46Z,203-9140350-7033931,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T10:30:26Z,203-1669045-0673921,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T10:45:20Z,204-5912160-4297907,XH-0LAE-FQO5,1,7.23,1.21,6.02,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T10:51:50Z,026-2374438-7094703,NN-TSZ1-X2RD,1,9.96,1.66,8.30,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T10:53:20Z,203-0970782-8549951,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T11:17:12Z,202-4842089-6629947,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T11:28:08Z,026-6745396-5638760,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T11:33:11Z,205-5376204-7175534,NN-TSZ1-X2RD,1,9.96,1.66,8.30,0.55,0.00,0.55,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T11:41:16Z,026-4103016-9418727,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T11:44:06Z,206-3439037-5206727,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T11:53:54Z,203-9141155-2925967,EA-FZ2V-D7II,1,5.12,0.85,4.27,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T13:21:39Z,205-4239113-8606767,AF-KIHX-ANYY,1,4.03,0.67,3.36,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T14:40:03Z,202-1609286-6938722,6P-IWYA-X18B,2,23.96,4.00,19.96,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T15:53:54Z,203-8427504-7923502,AF-KIHX-ANYY,1,4.04,0.67,3.37,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T17:31:50Z,203-0007047-5639518,DT-SPI3-IK34,1,6.54,1.22,5.32,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T17:39:20Z,206-0610594-4555531,0H-5V53-GPG4,1,12.41,2.07,10.34,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T17:39:21Z,204-2327821-5625163,NN-TSZ1-X2RD,1,9.96,1.66,8.30,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T17:50:10Z,203-5140921-1375515,XH-0LAE-FQO5,2,14.42,2.40,12.02,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T17:53:54Z,026-5217011-5774743,VF-3T0K-DR5O,2,11.30,1.88,9.42,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T18:12:49Z,205-0878704-2634758,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T18:33:32Z,204-0361002-2686757,VF-3T0K-DR5O,2,11.30,1.88,9.42,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T18:43:52Z,206-1830586-7325114,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T18:55:55Z,204-5673313-8035529,AF-KIHX-ANYY,1,4.04,0.67,3.37,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T18:56:24Z,205-9034003-1624336,VO-A6AR-18YS,1,8.93,1.49,7.44,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T18:57:19Z,205-9122037-8149924,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T19:09:38Z,026-9557495-0719537,RW-AZK6-O4M2,1,4.60,0.77,3.83,5.99,1.00,4.99,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T19:10:11Z,205-6429750-1010746,F7-PMJ2-SG6A,1,7.90,1.32,6.58,1.66,0.28,1.38,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T19:22:00Z,205-1886838-4641921,NN-TSZ1-X2RD,1,9.96,1.66,8.30,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T19:22:18Z,026-5448041-0792346,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T19:27:05Z,205-4780990-5393968,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T19:33:02Z,205-3679094-4515523,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T19:42:47Z,203-4297654-1214755,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T19:53:47Z,203-9109032-4643550,NN-TSZ1-X2RD,1,9.96,1.66,8.30,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T20:01:23Z,026-5617200-2944301,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T20:04:14Z,026-3263960-6942750,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T20:21:31Z,026-8826262-4944321,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T20:23:50Z,026-3118734-0005916,6P-IWYA-X18B,1,11.98,2.00,9.98,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T20:25:32Z,203-1864018-5714769,3B-3H3V-Z93T,1,6.93,1.16,5.77,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T20:28:39Z,203-7479118-1848348,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T20:29:53Z,203-7210992-6480352,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T20:49:49Z,204-0585319-6341121,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T20:49:51Z,202-2748911-4073104,XH-0LAE-FQO5,1,7.21,1.20,6.01,0.82,0.00,0.82,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T21:13:24Z,204-3426011-6751561,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T21:22:59Z,203-2260586-9529120,9X-7TBD-NA16,1,6.94,1.16,5.78,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T21:30:47Z,204-6696915-7620359,XE-YPAI-HX9F,1,9.99,1.67,8.32,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T21:34:11Z,206-0895916-0031564,R7-98IN-2PW8,1,5.83,0.97,4.86,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T21:41:22Z,205-0057138-1895504,XH-0LAE-FQO5,2,14.42,2.40,12.02,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T21:49:04Z,204-2407710-7728306,6P-IWYA-X18B,1,11.98,2.00,9.98,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T21:55:03Z,026-2277441-2437169,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T22:02:39Z,026-2538495-2571563,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T22:03:41Z,202-5653391-6225116,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T22:49:59Z,026-8573775-4654734,I2-6YKQ-CIBP,1,8.99,1.50,7.49,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T22:58:36Z,026-5170545-7581109,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T23:02:27Z,205-7762209-5024319,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T23:18:45Z,202-8339908-0762729,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T23:31:42Z,205-8038912-4906711,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T23:41:37Z,206-0098765-3010721,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-06T23:58:53Z,204-1477759-3127536,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-07T00:27:12Z,202-9589697-5313167,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-07T00:33:58Z,205-8503981-1059569,H4-86XG-NLX6,1,10.53,1.76,8.77,0.33,0.00,0.33,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-07T00:36:38Z,204-1432516-1153143,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-07T01:24:51Z,202-1937124-7328357,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-07T02:16:11Z,206-0516324-9404312,MY-KL21-NMV5,1,37.93,6.32,31.61,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-07T03:13:36Z,202-0226309-3706756,5M-QO6K-LNH0,1,8.11,1.35,6.76,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-07T05:32:33Z,204-5554950-1169950,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-07T05:53:17Z,026-4427634-4252303,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-07T06:15:56Z,203-2376799-2001132,79-CPJ6-DSG6,1,39.99,6.67,33.32,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-07T06:21:36Z,206-2928761-8719555,XE-YPAI-HX9F,1,9.99,1.67,8.32,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-07T06:31:53Z,206-6131560-9321933,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-07T07:10:31Z,204-2165955-2199559,YC-3L3M-BV48,1,74.26,12.38,61.88,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-07T07:39:37Z,205-8293332-2358704,VF-3T0K-DR5O,1,5.65,0.94,4.71,2.49,0.42,2.07,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-07T08:31:28Z,026-7823375-0162729,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-07T08:33:03Z,205-3931497-3361960,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-07T08:35:41Z,206-9237444-4910768,XH-0LAE-FQO5,1,7.21,1.20,6.01,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-07T08:39:32Z,206-6562908-4629902,Z7-26PV-O9LR,1,8.67,1.45,7.22,0.82,0.00,0.82,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-07T08:43:19Z,204-0107899-6024314,LF-X542-9TDZ,1,22.98,3.83,19.15,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-07T09:13:46Z,026-6980369-3646760,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,,,,0.00,0.00,0.00,,,,,,,,,
