Order number_norm,sales,ship_x,promo_x,sb_total,Order ID,price,ship_y,gift,promo_y,our_total,diff
202-2431042-3365926,18.6,0.0,0.0,18.6,202-2431042-3365926,18.6,0.0,0.0,0.0,18.6,0.0
202-2448823-1989101,12.9,0.0,0.0,12.9,202-2448823-1989101,12.9,0.0,0.0,0.0,12.9,0.0
202-2451290-0731557,10.99,0.0,0.0,10.99,202-2451290-0731557,10.99,0.0,0.0,0.0,10.99,0.0
202-2462722-1060340,5.79,0.0,0.0,5.79,202-2462722-1060340,5.79,0.0,0.0,0.0,5.79,0.0
202-2468810-8058738,8.5,0.0,0.0,8.5,202-2468810-8058738,8.5,0.0,0.0,0.0,8.5,0.0
202-2469264-9419566,6.34,0.0,0.0,6.34,202-2469264-9419566,6.34,0.01,0.0,0.0,6.35,0.01
202-2469865-5813139,12.27,-4.16,0.0,8.11,202-2469865-5813139,7.28,4.99,0.0,0.0,12.27,4.16
202-2478489-5728323,10.16,0.0,0.0,10.16,202-2478489-5728323,10.16,0.0,0.0,0.0,10.16,0.0
202-2483402-4374751,8.21,0.0,0.0,8.21,202-2483402-4374751,8.21,0.0,0.0,0.0,8.21,0.0
202-2501466-4249929,11.85,0.0,0.0,11.85,202-2501466-4249929,11.85,0.0,0.0,0.0,11.85,0.0
202-2506903-7358762,15.8,0.0,0.0,15.8,202-2506903-7358762,15.8,0.0,0.0,0.0,15.8,0.0
202-2524440-1352349,34.99,0.0,0.0,34.99,202-2524440-1352349,34.99,0.0,0.0,0.0,34.99,0.0
202-2541652-6004358,8.38,0.0,0.0,8.38,202-2541652-6004358,8.38,0.0,0.0,0.0,8.38,0.0
202-2545495-7838713,3.3,0.0,0.0,3.3,202-2545495-7838713,3.3,0.0,0.0,0.0,3.3,0.0
202-2551227-3227535,10.99,0.0,0.0,10.99,202-2551227-3227535,10.99,0.0,0.0,0.0,10.99,0.0
202-2556675-1010749,8.73,0.0,0.0,8.73,202-2556675-1010749,8.73,0.0,0.0,0.0,8.73,0.0
202-2573495-2128358,12.09,0.0,0.0,12.09,202-2573495-2128358,12.09,0.0,0.0,0.0,12.09,0.0
202-2591431-2897930,8.44,0.0,0.0,8.44,202-2591431-2897930,8.44,0.0,0.0,0.0,8.44,0.0
202-2602006-5370713,8.29,0.0,0.0,8.29,202-2602006-5370713,8.29,0.0,0.0,0.0,8.29,0.0
202-2602067-8077940,6.27,0.0,0.0,6.27,202-2602067-8077940,6.27,0.0,0.0,0.0,6.27,0.0
202-2608466-5242720,11.11,0.0,0.0,11.11,202-2608466-5242720,11.11,0.0,0.0,0.0,11.11,0.0
202-2618856-7333905,9.99,0.0,0.0,9.99,202-2618856-7333905,9.99,0.0,0.0,0.0,9.99,0.0
202-2618868-1761159,6.8,0.0,0.0,6.8,202-2618868-1761159,6.8,0.0,0.0,0.0,6.8,0.0
202-2621970-3528358,10.85,-2.08,0.0,8.77,202-2621970-3528358,8.35,2.5,0.0,0.0,10.85,2.08
202-2628224-6813136,5.77,0.0,0.0,5.77,202-2628224-6813136,5.77,0.0,0.0,0.0,5.77,0.0
202-2667250-2009125,8.38,0.0,0.0,8.38,202-2667250-2009125,8.38,0.0,0.0,0.0,8.38,0.0
202-2681258-9723519,5.78,0.0,0.0,5.78,202-2681258-9723519,5.78,0.0,0.0,0.0,5.78,0.0
202-2684442-0636304,13.6,0.0,0.0,13.6,202-2684442-0636304,13.6,0.0,0.0,0.0,13.6,0.0
202-2685883-6793131,6.95,0.0,0.0,6.95,202-2685883-6793131,6.95,0.89,0.0,0.0,7.84,0.89
202-2689206-5219547,8.99,0.0,0.0,8.99,202-2689206-5219547,8.99,0.0,0.0,0.0,8.99,0.0
202-2707559-5892333,6.2,0.0,0.0,6.2,202-2707559-5892333,6.2,0.0,0.0,0.0,6.2,0.0
202-2718894-5470749,13.99,0.0,0.0,13.99,202-2718894-5470749,13.99,0.0,0.0,0.0,13.99,0.0
202-2721291-5212312,8.31,0.0,0.0,8.31,202-2721291-5212312,8.31,0.0,0.0,0.0,8.31,0.0
202-2742176-2105952,6.8,0.0,0.0,6.8,202-2742176-2105952,6.8,0.0,0.0,0.0,6.8,0.0
202-2748911-4073104,7.21,0.0,0.0,7.21,202-2748911-4073104,7.21,0.99,0.0,0.0,8.2,0.99
202-2769351-9376308,5.98,0.0,0.0,5.98,202-2769351-9376308,5.98,1.0,0.0,0.0,6.98,1.0
202-2771830-6632317,12.71,0.0,0.0,12.71,202-2771830-6632317,12.71,0.0,0.0,0.0,12.71,0.0
202-2776220-8113935,9.58,0.0,0.0,9.58,202-2776220-8113935,9.58,0.0,0.0,0.0,9.58,0.0
202-2778659-1129949,6.8,0.0,0.0,6.8,202-2778659-1129949,6.8,0.0,0.0,0.0,6.8,0.0
202-2782002-0023539,5.98,0.0,0.0,5.98,202-2782002-0023539,5.98,0.0,0.0,0.0,5.98,0.0
202-2795563-1126711,5.94,0.0,0.0,5.94,202-2795563-1126711,5.94,0.0,0.0,0.0,5.94,0.0
202-2798742-0622746,7.9,0.0,0.0,7.9,202-2798742-0622746,7.9,1.12,0.0,0.0,9.02,1.12
202-2802397-5500337,11.47,0.0,0.0,11.47,202-2802397-5500337,11.47,0.0,0.0,0.0,11.47,0.0
202-2819770-7357104,23.35,0.0,0.0,23.35,202-2819770-7357104,23.35,0.0,0.0,0.0,23.35,0.0
202-2851694-6317151,6.8,0.0,0.0,6.8,202-2851694-6317151,6.8,0.0,0.0,0.0,6.8,0.0
202-2858033-9019534,11.94,0.0,0.0,11.94,202-2858033-9019534,11.94,0.0,0.0,0.0,11.94,0.0
202-2858479-4455561,14.89,0.0,0.0,14.89,202-2858479-4455561,14.89,0.56,0.0,0.0,15.450000000000001,0.56
202-2865081-7598768,8.89,0.0,0.0,8.89,202-2865081-7598768,8.89,0.0,0.0,0.0,8.89,0.0
202-2888794-5381960,5.98,0.0,0.0,5.98,202-2888794-5381960,5.98,0.0,0.0,0.0,5.98,0.0
202-2893254-6861925,24.99,0.0,0.0,24.99,202-2893254-6861925,24.99,0.0,0.0,0.0,24.99,0.0
202-2895807-0673145,10.99,0.0,0.0,10.99,202-2895807-0673145,10.99,0.0,0.0,0.0,10.99,0.0
202-2899985-7507504,6.24,0.0,0.0,6.24,202-2899985-7507504,6.24,0.0,0.0,0.0,6.24,0.0
202-2910600-7945941,9.09,0.0,0.0,9.09,202-2910600-7945941,9.09,0.0,0.0,0.0,9.09,0.0
202-2912156-6760368,11.85,0.0,0.0,11.85,202-2912156-6760368,11.85,0.0,0.0,0.0,11.85,0.0
202-2916858-4009938,8.7,0.0,0.0,8.7,202-2916858-4009938,8.7,0.0,0.0,0.0,8.7,0.0
202-2922635-6042761,7.36,0.0,0.0,7.36,202-2922635-6042761,7.36,0.0,0.0,0.0,7.36,0.0
202-2935626-8041913,8.99,0.0,0.0,8.99,202-2935626-8041913,8.99,0.0,0.0,0.0,8.99,0.0
202-2958692-1585136,3.3,0.0,0.0,3.3,202-2958692-1585136,3.3,0.0,0.0,0.0,3.3,0.0
202-2972158-2501933,3.0,0.0,0.0,3.0,202-2972158-2501933,3.0,0.0,0.0,0.0,3.0,0.0
202-2985111-5993950,3.0,0.0,0.0,3.0,202-2985111-5993950,3.0,0.0,0.0,0.0,3.0,0.0
202-2995996-5073902,13.9,0.0,0.0,13.9,202-2995996-5073902,13.9,0.0,0.0,0.0,13.9,0.0
202-3006102-9887557,8.45,0.0,0.0,8.45,202-3006102-9887557,8.45,0.0,0.0,0.0,8.45,0.0
202-3028900-8829912,5.59,0.0,0.0,5.59,202-3028900-8829912,5.59,0.0,0.0,0.0,5.59,0.0
202-3035327-4943532,109.9,0.0,0.0,109.9,202-3035327-4943532,109.9,0.0,0.0,0.0,109.9,0.0
202-3091508-9157963,9.94,0.0,0.0,9.94,202-3091508-9157963,9.94,0.0,0.0,0.0,9.94,0.0
202-3096131-6481116,6.38,0.0,0.0,6.38,202-3096131-6481116,6.38,0.0,0.0,0.0,6.38,0.0
202-3106479-4517968,7.69,0.0,0.0,7.69,202-3106479-4517968,7.69,0.0,0.0,0.0,7.69,0.0
202-3108438-1540301,6.8,0.0,0.0,6.8,202-3108438-1540301,6.8,0.0,0.0,0.0,6.8,0.0
202-3111371-4169166,8.22,0.0,0.0,8.22,202-3111371-4169166,8.22,0.0,0.0,0.0,8.22,0.0
202-3130004-3143532,11.93,0.0,0.0,11.93,202-3130004-3143532,11.93,0.0,0.0,0.0,11.93,0.0
202-3134903-4066726,7.98,0.0,0.0,7.98,202-3134903-4066726,7.98,0.0,0.0,0.0,7.98,0.0
202-3140671-5056353,8.99,0.0,0.0,8.99,202-3140671-5056353,8.99,0.0,0.0,0.0,8.99,0.0
202-3150203-3333158,7.85,0.0,0.0,7.85,202-3150203-3333158,7.85,0.0,0.0,0.0,7.85,0.0
202-3162028-6322703,49.99,0.0,0.0,49.99,202-3162028-6322703,49.99,2.24,0.0,0.0,52.230000000000004,2.24
202-3163637-8753163,10.99,0.0,0.0,10.99,202-3163637-8753163,10.99,0.0,0.0,0.0,10.99,0.0
202-3178329-0503552,9.99,0.0,0.0,9.99,202-3178329-0503552,9.99,0.0,0.0,0.0,9.99,0.0
202-3184394-4333943,10.99,0.0,0.0,10.99,202-3184394-4333943,10.99,0.0,0.0,0.0,10.99,0.0
202-3185870-4365921,8.67,0.0,0.0,8.67,202-3185870-4365921,8.67,0.0,0.0,0.0,8.67,0.0
202-3191556-7745144,20.4,0.0,0.0,20.4,202-3191556-7745144,20.4,0.0,0.0,0.0,20.4,0.0
202-3194686-8151541,7.9,0.0,0.0,7.9,202-3194686-8151541,7.9,0.0,0.0,0.0,7.9,0.0
202-3205408-0269162,6.2,0.0,0.0,6.2,202-3205408-0269162,6.2,0.0,0.0,0.0,6.2,0.0
202-3226386-7963550,10.99,0.0,0.0,10.99,202-3226386-7963550,10.99,0.0,0.0,0.0,10.99,0.0
202-3236194-8898727,5.98,0.0,0.0,5.98,202-3236194-8898727,5.98,0.0,0.0,0.0,5.98,0.0
202-3247466-2489127,5.83,0.0,0.0,5.83,202-3247466-2489127,5.83,0.0,0.0,0.0,5.83,0.0
202-3251827-6955525,7.15,0.0,0.0,7.15,202-3251827-6955525,7.15,0.0,0.0,0.0,7.15,0.0
202-3265200-5496308,13.97,-4.15,0.0,9.82,202-3265200-5496308,8.98,4.99,0.0,0.0,13.97,4.15
202-3277499-8703528,5.74,0.0,0.0,5.74,202-3277499-8703528,5.74,0.0,0.0,0.0,5.74,0.0
202-3277616-6146764,11.6,0.0,0.0,11.6,202-3277616-6146764,11.6,0.0,0.0,0.0,11.6,0.0
202-3298103-3975540,18.98,0.0,0.0,18.98,202-3298103-3975540,9.49,0.0,0.0,0.0,9.49,-9.49
202-3329949-5709911,7.15,0.0,0.0,7.15,202-3329949-5709911,7.15,0.0,0.0,0.0,7.15,0.0
202-3334028-7530749,14.98,-4.16,0.0,10.82,202-3334028-7530749,9.99,4.99,0.0,0.0,14.98,4.16
202-3343248-2625146,6.8,0.0,0.0,6.8,202-3343248-2625146,6.8,0.0,0.0,0.0,6.8,0.0
202-3367830-3229100,5.59,0.0,0.0,5.59,202-3367830-3229100,5.59,0.0,0.0,0.0,5.59,0.0
202-3370939-5421951,3.3,0.0,0.0,3.3,202-3370939-5421951,3.3,0.0,0.0,0.0,3.3,0.0
202-3373455-3385164,8.28,0.0,0.0,8.28,202-3373455-3385164,8.28,0.0,0.0,0.0,8.28,0.0
202-3375961-0068311,12.07,0.0,0.0,12.07,202-3375961-0068311,12.07,0.0,0.0,0.0,12.07,0.0
202-3391787-8195564,29.9,0.0,0.0,29.9,202-3391787-8195564,29.9,0.0,0.0,0.0,29.9,0.0
202-3396334-3476349,9.99,0.0,0.0,9.99,202-3396334-3476349,9.99,0.0,0.0,0.0,9.99,0.0
202-3404423-8593122,7.22,0.0,0.0,7.22,202-3404423-8593122,7.22,0.0,0.0,0.0,7.22,0.0
202-3404476-9706769,5.95,0.0,0.0,5.95,202-3404476-9706769,5.95,0.0,0.0,0.0,5.95,0.0
202-3410335-2246751,8.67,0.0,0.0,8.67,202-3410335-2246751,8.67,0.0,0.0,0.0,8.67,0.0
202-3416191-0121118,6.8,0.0,0.0,6.8,202-3416191-0121118,6.8,0.0,0.0,0.0,6.8,0.0
202-3418147-3437140,5.9,0.0,0.0,5.9,202-3418147-3437140,5.9,0.0,0.0,0.0,5.9,0.0
202-3418202-1509169,9.18,0.0,0.0,9.18,202-3418202-1509169,9.18,0.0,0.0,0.0,9.18,0.0
202-3435746-9345120,9.99,0.0,0.0,9.99,202-3435746-9345120,9.99,0.0,0.0,0.0,9.99,0.0
202-3436322-0071552,6.8,0.0,0.0,6.8,202-3436322-0071552,6.8,0.0,0.0,0.0,6.8,0.0
202-3448922-3048334,6.8,0.0,0.0,6.8,202-3448922-3048334,6.8,0.0,0.0,0.0,6.8,0.0
202-3452892-9273968,6.63,-0.55,0.0,6.08,202-3452892-9273968,5.97,0.66,0.0,0.0,6.63,0.55
202-3479921-3349160,8.95,0.0,0.0,8.95,202-3479921-3349160,8.95,0.0,0.0,0.0,8.95,0.0
202-3487299-4600363,6.8,0.0,0.0,6.8,202-3487299-4600363,6.8,0.0,0.0,0.0,6.8,0.0
202-3492160-5639552,7.2,0.0,0.0,7.2,202-3492160-5639552,7.2,0.5,0.0,0.0,7.7,0.5
202-3505674-1013145,24.99,0.0,0.0,24.99,202-3505674-1013145,24.99,0.0,0.0,0.0,24.99,0.0
202-3507546-7649923,10.99,0.0,0.0,10.99,202-3507546-7649923,10.99,0.0,0.0,0.0,10.99,0.0
202-3514059-9551530,7.24,0.0,0.0,7.24,202-3514059-9551530,7.24,0.0,0.0,0.0,7.24,0.0
202-3518293-3245960,3.08,0.0,0.0,3.08,202-3518293-3245960,3.08,0.99,0.0,0.0,4.07,0.99
202-3523351-6903564,5.83,0.0,0.0,5.83,202-3523351-6903564,5.83,0.0,0.0,0.0,5.83,0.0
202-3527834-1561928,12.2,0.0,0.0,12.2,202-3527834-1561928,12.2,0.0,0.0,0.0,12.2,0.0
202-3534596-3562731,6.2,0.0,0.0,6.2,202-3534596-3562731,6.2,0.0,0.0,0.0,6.2,0.0
202-3543762-2848360,14.03,0.0,0.0,14.03,202-3543762-2848360,14.03,0.0,0.0,0.0,14.03,0.0
202-3544921-3106767,11.89,0.0,0.0,11.89,202-3544921-3106767,11.89,0.0,0.0,0.0,11.89,0.0
202-3557831-6468315,6.8,0.0,0.0,6.8,202-3557831-6468315,6.8,0.0,0.0,0.0,6.8,0.0
202-3564164-8989967,6.8,0.0,0.0,6.8,202-3564164-8989967,6.8,0.0,0.0,0.0,6.8,0.0
202-3573897-1330765,6.8,0.0,0.0,6.8,202-3573897-1330765,6.8,0.0,0.0,0.0,6.8,0.0
202-3576259-3341939,7.0,0.0,0.0,7.0,202-3576259-3341939,7.0,0.0,0.0,0.0,7.0,0.0
202-3580891-4812316,7.47,0.0,0.0,7.47,202-3580891-4812316,7.47,0.0,0.0,0.0,7.47,0.0
202-3602964-8255535,9.96,0.0,0.0,9.96,202-3602964-8255535,9.96,0.0,0.0,0.0,9.96,0.0
202-3617025-4101965,11.64,0.0,0.0,11.64,202-3617025-4101965,11.64,0.0,0.0,0.0,11.64,0.0
202-3618100-4945111,8.02,0.0,0.0,8.02,202-3618100-4945111,8.02,0.0,0.0,0.0,8.02,0.0
202-3618101-9904354,9.77,0.0,0.0,9.77,202-3618101-9904354,9.77,0.0,0.0,0.0,9.77,0.0
202-3664318-8240344,29.61,0.0,0.0,29.61,202-3664318-8240344,29.61,0.0,0.0,0.0,29.61,0.0
202-3668259-6509167,5.97,0.0,0.0,5.97,202-3668259-6509167,5.97,0.0,0.0,0.0,5.97,0.0
202-3687929-9224319,6.2,0.0,0.0,6.2,202-3687929-9224319,6.2,0.0,0.0,0.0,6.2,0.0
202-3704677-9566707,7.0,0.0,0.0,7.0,202-3704677-9566707,7.0,0.0,0.0,0.0,7.0,0.0
202-3705928-4525108,10.99,0.0,0.0,10.99,202-3705928-4525108,10.99,0.0,0.0,0.0,10.99,0.0
202-3723918-4117950,14.07,0.0,0.0,14.07,202-3723918-4117950,14.07,0.0,0.0,0.0,14.07,0.0
202-3735392-9928306,7.61,0.0,0.0,7.61,202-3735392-9928306,7.61,0.0,0.0,0.0,7.61,0.0
202-3750856-8874755,11.96,0.0,0.0,11.96,202-3750856-8874755,11.96,0.0,0.0,0.0,11.96,0.0
202-3753145-4339555,11.94,0.0,0.0,11.94,202-3753145-4339555,11.94,0.0,0.0,0.0,11.94,0.0
202-3758227-9736332,8.17,0.0,0.0,8.17,202-3758227-9736332,8.17,0.0,0.0,0.0,8.17,0.0
202-3769686-1740302,5.99,0.0,0.0,5.99,202-3769686-1740302,5.99,0.0,0.0,0.0,5.99,0.0
202-3774763-3777104,9.21,0.0,0.0,9.21,202-3774763-3777104,9.21,0.0,0.0,0.0,9.21,0.0
202-3783108-5100345,3.65,0.0,0.0,3.65,202-3783108-5100345,3.65,0.0,0.0,0.0,3.65,0.0
202-3792621-3717100,11.85,0.0,0.0,11.85,202-3792621-3717100,11.85,0.0,0.0,0.0,11.85,0.0
202-3874255-0901110,25.72,0.0,0.0,25.72,202-3874255-0901110,25.72,0.66,0.0,0.0,26.38,0.66
202-3878268-0706730,27.0,0.0,0.0,27.0,202-3878268-0706730,27.0,0.0,0.0,0.0,27.0,0.0
202-3881260-6626750,7.49,0.0,0.0,7.49,202-3881260-6626750,7.49,0.0,0.0,0.0,7.49,0.0
202-3885120-2430751,11.67,0.0,0.0,11.67,202-3885120-2430751,11.67,0.0,0.0,0.0,11.67,0.0
202-3888265-9435559,5.65,0.0,0.0,5.65,202-3888265-9435559,5.65,0.0,0.0,0.0,5.65,0.0
202-3895053-8030727,7.53,0.0,0.0,7.53,202-3895053-8030727,7.53,0.0,0.0,0.0,7.53,0.0
202-3896832-9457123,3.0,0.0,0.0,3.0,202-3896832-9457123,3.0,0.0,0.0,0.0,3.0,0.0
202-3897935-9593152,7.28,0.0,0.0,7.28,202-3897935-9593152,7.28,0.0,0.0,0.0,7.28,0.0
202-3909008-9223525,7.96,0.0,0.0,7.96,202-3909008-9223525,7.96,0.0,0.0,0.0,7.96,0.0
202-3909413-8965150,3.02,0.0,0.0,3.02,202-3909413-8965150,3.02,0.0,0.0,0.0,3.02,0.0
202-3912078-9911520,6.28,0.0,0.0,6.28,202-3912078-9911520,6.28,0.0,0.0,0.0,6.28,0.0
202-3927295-3967557,11.2,0.0,0.0,11.2,202-3927295-3967557,11.2,0.0,0.0,0.0,11.2,0.0
202-3937777-2862725,9.99,0.0,0.0,9.99,202-3937777-2862725,9.99,0.0,0.0,0.0,9.99,0.0
202-3939975-2125111,27.63,0.0,0.0,27.63,202-3939975-2125111,27.63,0.0,0.0,0.0,27.63,0.0
202-3953275-0197942,6.8,0.0,0.0,6.8,202-3953275-0197942,6.8,0.0,0.0,0.0,6.8,0.0
202-3956980-8124306,28.14,0.0,0.0,28.14,202-3956980-8124306,28.14,0.0,0.0,0.0,28.14,0.0
202-3957329-9049962,9.83,0.0,0.0,9.83,202-3957329-9049962,9.83,0.0,0.0,0.0,9.83,0.0
202-3957464-3540338,11.68,0.0,0.0,11.68,202-3957464-3540338,11.68,0.0,0.0,0.0,11.68,0.0
202-3982766-8366748,12.88,0.0,0.0,12.88,202-3982766-8366748,12.88,0.0,0.0,0.0,12.88,0.0
202-3990383-8772360,9.67,-2.08,0.0,7.59,202-3990383-8772360,7.17,2.5,0.0,0.0,9.67,2.08
202-4023576-4357155,5.82,0.0,0.0,5.82,202-4023576-4357155,5.82,0.0,0.0,0.0,5.82,0.0
202-4082252-2802746,27.0,0.0,0.0,27.0,202-4082252-2802746,27.0,0.0,0.0,0.0,27.0,0.0
202-4082755-2477909,5.98,0.0,0.0,5.98,202-4082755-2477909,5.98,0.0,0.0,0.0,5.98,0.0
202-4083928-8239517,5.77,0.0,0.0,5.77,202-4083928-8239517,5.77,0.0,0.0,0.0,5.77,0.0
202-4085514-7948352,6.8,0.0,0.0,6.8,202-4085514-7948352,6.8,0.0,0.0,0.0,6.8,0.0
202-4120545-2837940,6.8,0.0,0.0,6.8,202-4120545-2837940,6.8,0.0,0.0,0.0,6.8,0.0
202-4149662-7551506,5.95,0.0,0.0,5.95,202-4149662-7551506,5.95,0.0,0.0,0.0,5.95,0.0
202-4156230-0113930,5.59,0.0,0.0,5.59,202-4156230-0113930,5.59,0.0,0.0,0.0,5.59,0.0
202-4183537-2548315,6.21,0.0,0.0,6.21,202-4183537-2548315,6.21,0.0,0.0,0.0,6.21,0.0
202-4197685-0972351,7.97,0.0,0.0,7.97,202-4197685-0972351,7.97,0.0,0.0,0.0,7.97,0.0
202-4199238-7489960,17.94,0.0,0.0,17.94,202-4199238-7489960,17.94,0.0,0.0,0.0,17.94,0.0
202-4208331-2707562,10.99,0.0,0.0,10.99,202-4208331-2707562,10.99,0.0,0.0,0.0,10.99,0.0
202-4209084-8187552,8.0,0.0,0.0,8.0,202-4209084-8187552,8.0,0.0,0.0,0.0,8.0,0.0
202-4210821-8964324,10.17,0.0,0.0,10.17,202-4210821-8964324,10.17,0.0,0.0,0.0,10.17,0.0
202-4238230-3665140,11.89,0.0,0.0,11.89,202-4238230-3665140,11.89,0.0,0.0,0.0,11.89,0.0
202-4244985-5873157,6.8,0.0,0.0,6.8,202-4244985-5873157,6.8,0.0,0.0,0.0,6.8,0.0
202-4275305-8136366,2.97,0.0,0.0,2.97,202-4275305-8136366,2.97,0.56,0.0,0.0,3.5300000000000002,0.56
202-4284686-5308304,15.5,0.0,0.0,15.5,202-4284686-5308304,15.5,0.0,0.0,0.0,15.5,0.0
202-4291071-2529109,14.56,0.0,0.0,14.56,202-4291071-2529109,14.56,0.0,0.0,0.0,14.56,0.0
202-4311354-7842715,10.15,0.0,0.0,10.15,202-4311354-7842715,10.15,3.0,0.0,0.0,13.15,3.0
202-4314675-4054731,6.8,0.0,0.0,6.8,202-4314675-4054731,6.8,0.0,0.0,0.0,6.8,0.0
202-4367245-4593960,5.88,0.0,0.0,5.88,202-4367245-4593960,5.88,0.0,0.0,0.0,5.88,0.0
202-4382977-7822735,13.46,0.0,0.0,13.46,202-4382977-7822735,13.46,0.0,0.0,0.0,13.46,0.0
202-4398399-0927537,9.95,0.0,0.0,9.95,202-4398399-0927537,9.95,0.0,0.0,0.0,9.95,0.0
202-4408300-1947523,11.98,0.0,0.0,11.98,202-4408300-1947523,11.98,0.0,0.0,0.0,11.98,0.0
202-4412016-7989949,7.99,0.0,0.0,7.99,202-4412016-7989949,7.99,0.0,0.0,0.0,7.99,0.0
202-4425419-6892324,5.99,0.0,0.0,5.99,202-4425419-6892324,5.99,0.0,0.0,0.0,5.99,0.0
202-4436385-8058727,12.09,0.0,0.0,12.09,202-4436385-8058727,12.09,0.0,0.0,0.0,12.09,0.0
202-4437580-7853135,11.94,0.0,0.0,11.94,202-4437580-7853135,11.94,0.0,0.0,0.0,11.94,0.0
202-4437879-7741936,6.58,0.0,0.0,6.58,202-4437879-7741936,6.58,0.0,0.0,0.0,6.58,0.0
202-4442963-7840345,6.8,0.0,0.0,6.8,202-4442963-7840345,6.8,0.0,0.0,0.0,6.8,0.0
202-4459493-9051506,7.84,0.0,0.0,7.84,202-4459493-9051506,7.84,0.0,0.0,0.0,7.84,0.0
202-4460947-4149164,12.19,-4.16,0.0,8.03,202-4460947-4149164,7.2,4.99,0.0,0.0,12.190000000000001,4.16
202-4467900-1744337,27.55,0.0,0.0,27.55,202-4467900-1744337,27.55,0.0,0.0,0.0,27.55,0.0
202-4473080-1277951,5.78,0.0,0.0,5.78,202-4473080-1277951,5.78,0.0,0.0,0.0,5.78,0.0
202-4483936-0709930,11.47,0.0,0.0,11.47,202-4483936-0709930,11.47,0.0,0.0,0.0,11.47,0.0
202-4493054-3528329,9.58,0.0,0.0,9.58,202-4493054-3528329,9.58,0.0,0.0,0.0,9.58,0.0
202-4494647-4329102,11.96,0.0,0.0,11.96,202-4494647-4329102,11.96,0.0,0.0,0.0,11.96,0.0
202-4495787-3426717,7.14,0.0,0.0,7.14,202-4495787-3426717,7.14,0.0,0.0,0.0,7.14,0.0
202-4500845-6415553,27.0,0.0,0.0,27.0,202-4500845-6415553,27.0,0.0,0.0,0.0,27.0,0.0
202-4503069-9002749,5.98,0.0,0.0,5.98,202-4503069-9002749,5.98,0.0,0.0,0.0,5.98,0.0
202-4503256-5035533,29.12,0.0,0.0,29.12,202-4503256-5035533,29.12,0.0,0.0,0.0,29.12,0.0
202-4506673-9085933,40.8,0.0,0.0,40.8,202-4506673-9085933,40.8,0.0,0.0,0.0,40.8,0.0
202-4514578-4627557,5.83,0.0,0.0,5.83,202-4514578-4627557,5.83,0.5,0.0,0.0,6.33,0.5
202-4524801-3513943,22.96,0.0,0.0,22.96,202-4524801-3513943,22.96,0.0,0.0,0.0,22.96,0.0
202-4533680-7607569,6.8,0.0,0.0,6.8,202-4533680-7607569,6.8,0.0,0.0,0.0,6.8,0.0
202-4535371-9146726,10.99,0.0,0.0,10.99,202-4535371-9146726,10.99,0.0,0.0,0.0,10.99,0.0
202-4538923-1077934,9.56,-0.32,0.0,9.24,202-4538923-1077934,9.18,0.38,0.0,0.0,9.56,0.32
202-4543426-2379565,13.99,0.0,0.0,13.99,202-4543426-2379565,13.99,0.0,0.0,0.0,13.99,0.0
202-4543551-9302701,6.9,-0.14,0.0,6.760000000000001,202-4543551-9302701,6.8,0.56,0.0,0.0,7.359999999999999,0.6
202-4553295-6244342,3.3,0.0,0.0,3.3,202-4553295-6244342,3.3,0.0,0.0,0.0,3.3,0.0
202-4578600-6465945,8.22,0.0,0.0,8.22,202-4578600-6465945,8.22,0.0,0.0,0.0,8.22,0.0
202-4583484-8414743,11.89,0.0,0.0,11.89,202-4583484-8414743,11.89,0.0,0.0,0.0,11.89,0.0
202-4591701-7825913,5.87,0.0,0.0,5.87,202-4591701-7825913,5.87,0.0,0.0,0.0,5.87,0.0
202-4623698-5765917,12.89,0.0,0.0,12.89,202-4623698-5765917,12.89,0.0,0.0,0.0,12.89,0.0
202-4631991-7641944,12.24,0.0,0.0,12.24,202-4631991-7641944,12.24,0.0,0.0,0.0,12.24,0.0
202-4634570-9851526,10.99,0.0,0.0,10.99,202-4634570-9851526,10.99,0.0,0.0,0.0,10.99,0.0
202-4658692-0462759,11.89,0.0,0.0,11.89,202-4658692-0462759,11.89,0.0,0.0,0.0,11.89,0.0
202-4665928-2611500,5.65,0.0,0.0,5.65,202-4665928-2611500,5.65,0.0,0.0,0.0,5.65,0.0
202-4674158-1447565,7.99,0.0,0.0,7.99,202-4674158-1447565,7.99,0.0,0.0,0.0,7.99,0.0
202-4684291-7794763,2.97,0.0,0.0,2.97,202-4684291-7794763,2.97,0.0,0.0,0.0,2.97,0.0
202-4700140-7733916,10.99,0.0,0.0,10.99,202-4700140-7733916,10.99,0.0,0.0,0.0,10.99,0.0
202-4702427-0581105,8.71,0.0,0.0,8.71,202-4702427-0581105,8.71,0.0,0.0,0.0,8.71,0.0
202-4704160-8909155,5.02,0.0,0.0,5.02,202-4704160-8909155,5.02,0.0,0.0,0.0,5.02,0.0
202-4710424-8197959,13.99,0.0,0.0,13.99,202-4710424-8197959,13.99,0.0,0.0,0.0,13.99,0.0
202-4764492-0246747,6.99,0.0,0.0,6.99,202-4764492-0246747,6.99,0.0,0.0,0.0,6.99,0.0
202-4769055-5685921,7.3,0.0,0.0,7.3,202-4769055-5685921,7.3,0.34,0.0,0.0,7.64,0.34
202-4789004-8671508,6.8,0.0,0.0,6.8,202-4789004-8671508,6.8,0.0,0.0,0.0,6.8,0.0
