order_id,sku,currency,quantity,cogs_total
204-1358027-6201959,GJ-2OZK-0GCA,GBP,1,17.5
204-1361310-7964312,79-CPJ6-DSG6,GBP,1,13.65
204-1382488-3714720,49-4UKW-G81R,GBP,7,21.28
204-1393969-9430740,WX-L5UA-UB1Q,GBP,1,1.72
204-1422886-7670735,XH-0LAE-FQO5,GBP,1,2.9
204-1429149-1241138,WX-L5UA-UB1Q,GBP,1,1.72
204-1432516-1153143,VF-3T0K-DR5O,GBP,1,2.05
204-1449172-1043559,NN-TSZ1-X2RD,GBP,1,3.79
204-1477759-3127536,VF-3T0K-DR5O,GBP,1,2.05
204-1485782-2512302,EV-CHU5-XU3G,GBP,1,2.73
204-1493271-4175529,A2-T2AC-TW3L,GBP,1,4.51
204-1496569-2761137,VU-8KRA-QP5M,GBP,1,4.32
204-1498196-6051528,XH-0LAE-FQO5,GBP,1,2.9
204-1501359-9595536,N7-A24N-WJA7,GBP,1,3.01
204-1512509-7276308,T8-6UWL-I3E1,GBP,1,1.48
204-1514090-4817106,VF-3T0K-DR5O,GBP,2,4.1
204-1523836-1591501,T8-6UWL-I3E1,GBP,1,1.48
204-1548717-2969134,DC-K5WH-R7F5,GBP,1,0.68
204-1557272-2105108,Z3-ORV9-K8XD,GBP,1,6.56
204-1572099-8394756,A2-T2AC-TW3L,GBP,1,4.51
204-1574132-2977905,8L-INBX-OUTU,GBP,1,2.49
204-1575361-7878742,A2-T2AC-TW3L,GBP,1,4.51
204-1580853-8077947,6V-EEC1-2S9Z,GBP,1,2.1
204-1581988-6261911,NN-TSZ1-X2RD,GBP,1,3.79
204-1587925-9674725,UR-Q7TM-1F3I,GBP,1,7.59
204-1589090-5729164,9X-7TBD-NA16,GBP,1,1.99
204-1593854-3158717,6V-EEC1-2S9Z,GBP,1,2.25
204-1597994-5073115,TU-8I14-25ZR,GBP,1,12.67
204-1608541-5131560,VF-3T0K-DR5O,GBP,1,2.05
204-1615120-0987551,SU-5LQH-2DVN,GBP,1,2.19
204-1624956-5089152,WX-L5UA-UB1Q,GBP,1,1.72
204-1657094-1365900,VF-3T0K-DR5O,GBP,1,2.05
204-1660140-9793141,6V-EEC1-2S9Z,GBP,8,18.0
204-1665235-4590763,6V-EEC1-2S9Z,GBP,1,2.25
204-1665391-3371523,A2-T2AC-TW3L,GBP,1,4.51
204-1666481-6798719,WX-L5UA-UB1Q,GBP,1,1.72
204-1678956-6077119,TU-8I14-25ZR,GBP,1,12.67
204-1683299-4465105,Z3-ORV9-K8XD,GBP,1,6.56
204-1694546-4806711,6V-EEC1-2S9Z,GBP,1,2.25
204-1722562-7973926,SR-6OBB-WC03,GBP,1,2.86
204-1732320-6372308,L3-ZQ8U-A7LQ,GBP,1,3.7
204-1735738-2889941,WX-L5UA-UB1Q,GBP,1,1.72
204-1757598-1523557,WX-L5UA-UB1Q,GBP,1,1.72
204-1771917-4665122,R7-98IN-2PW8,GBP,1,2.5
204-1777772-6598769,6V-EEC1-2S9Z,GBP,1,2.25
204-1788854-4475517,WX-L5UA-UB1Q,GBP,1,1.72
204-1796881-4465913,XE-YPAI-HX9F,GBP,1,4.58
204-1802328-6509910,A2-T2AC-TW3L,GBP,1,4.51
204-1810084-2885155,A2-T2AC-TW3L,GBP,1,4.51
204-1814159-2445102,AX-NKNU-29C1,GBP,1,0.61
204-1854843-1942765,D7-MGBX-RX2P,GBP,1,2.43
204-1857344-4593161,BQ-O3OI-FTJU,GBP,1,6.5
204-1860778-6231560,RB-82FL-T88J,GBP,1,14.5
204-1861590-4396310,8L-INBX-OUTU,GBP,1,2.49
204-1868688-8221160,Z3-ORV9-K8XD,GBP,1,6.56
204-1873438-5502719,BQ-O3OI-FTJU,GBP,1,6.5
204-1876307-2409928,MW-9K5M-VKW8,GBP,1,13.65
204-1899094-4794737,8M-LM6B-F2Q5,GBP,1,1.7
204-1912548-8325169,F7-PMJ2-SG6A,GBP,1,2.7
204-1922456-4751555,NN-TSZ1-X2RD,GBP,1,3.99
204-1934240-0377962,Z7-26PV-O9LR,GBP,1,4.44
204-1941171-9813108,WX-L5UA-UB1Q,GBP,1,1.72
204-1943264-8885920,79-CPJ6-DSG6,GBP,1,13.65
204-1950876-8338764,6P-IWYA-X18B,GBP,1,4.31
204-1954997-3581133,EE-KTDC-KCFY,GBP,1,3.46
204-1970929-3044310,TU-8I14-25ZR,GBP,1,12.67
204-1971398-2232330,L3-ZQ8U-A7LQ,GBP,1,3.7
204-1972274-2449129,WX-L5UA-UB1Q,GBP,1,1.72
204-1987775-5417147,A2-T2AC-TW3L,GBP,1,4.29
204-1993539-8822718,F7-PMJ2-SG6A,GBP,1,2.7
204-2003480-9517927,6V-EEC1-2S9Z,GBP,1,2.25
204-2018226-2697124,NN-TSZ1-X2RD,GBP,1,3.99
204-2038317-7261910,7M-48OU-23X3,GBP,1,7.59
204-2038708-3037915,WX-L5UA-UB1Q,GBP,1,1.72
204-2044370-2557147,UL-D0Y8-ZNI5,GBP,1,19.5
204-2056243-2287546,ZU-PFDN-JSYV,GBP,1,4.89
204-2064200-1143515,XE-YPAI-HX9F,GBP,1,4.58
204-2091198-8567563,6P-IWYA-X18B,GBP,1,4.31
204-2095243-5733124,8M-NHB7-T8TR,GBP,1,15.26
204-2102444-6090712,WX-L5UA-UB1Q,GBP,1,1.72
204-2102993-1821112,6V-EEC1-2S9Z,GBP,1,2.25
204-2112561-7404356,WX-L5UA-UB1Q,GBP,1,1.72
204-2122126-9924354,MW-9K5M-VKW8,GBP,1,13.65
204-2123896-3001128,6V-EEC1-2S9Z,GBP,1,2.25
204-2125610-6978723,3X-EXDD-TD2K,GBP,1,20.37
204-2126529-3109942,GJ-2OZK-0GCA,GBP,1,17.5
204-2130575-0332328,8L-INBX-OUTU,GBP,1,2.49
204-2149807-4618749,TU-8I14-25ZR,GBP,1,12.67
204-2154030-2510710,A2-T2AC-TW3L,GBP,1,4.51
204-2160135-5759523,6V-EEC1-2S9Z,GBP,1,2.25
204-2165955-2199559,YC-3L3M-BV48,GBP,1,39.61
204-2174691-9898709,XH-0LAE-FQO5,GBP,1,2.9
204-2180773-1373911,PY-XV78-3OG5,GBP,1,20.51
204-2190027-6961914,I2-6YKQ-CIBP,GBP,1,3.96
204-2208254-1901146,EV-CHU5-XU3G,GBP,1,2.73
204-2212386-4175569,A2-T2AC-TW3L,GBP,1,4.51
204-2217785-4369910,A2-T2AC-TW3L,GBP,1,4.51
204-2226053-7708317,MW-9K5M-VKW8,GBP,1,13.65
204-2247377-0544332,6V-EEC1-2S9Z,GBP,1,2.25
204-2247763-3363515,XH-0LAE-FQO5,GBP,1,2.9
204-2250850-9397147,6V-EEC1-2S9Z,GBP,1,2.25
204-2258579-5836323,A2-T2AC-TW3L,GBP,1,4.51
204-2270694-5916317,A2-T2AC-TW3L,GBP,1,4.51
204-2284512-0186748,MW-9K5M-VKW8,GBP,1,13.65
204-2289903-3643520,0H-5V53-GPG4,GBP,2,9.7
204-2296798-6109936,A9-2Y9G-M2K7,GBP,1,1.52
204-2298444-3148303,EV-CHU5-XU3G,GBP,1,2.73
204-2326270-4953131,6V-EEC1-2S9Z,GBP,4,9.0
204-2327821-5625163,NN-TSZ1-X2RD,GBP,1,3.79
204-2347042-9681105,VF-3T0K-DR5O,GBP,1,2.05
204-2361115-2381121,U1-M5BM-8F5W,GBP,1,13.0
204-2400854-5671519,T8-6UWL-I3E1,GBP,1,1.48
204-2407710-7728306,6P-IWYA-X18B,GBP,1,4.31
204-2413648-3466747,6V-EEC1-2S9Z,GBP,1,2.25
204-2416798-4561907,T8-6UWL-I3E1,GBP,1,1.48
204-2432512-5133931,DC-K5WH-R7F5,GBP,1,0.68
204-2444248-8664306,DC-K5WH-R7F5,GBP,2,1.36
204-2457645-3686754,NN-TSZ1-X2RD,GBP,1,3.99
204-2463897-6382718,6V-EEC1-2S9Z,GBP,1,2.25
204-2473221-1685946,DC-K5WH-R7F5,GBP,1,0.68
204-2515254-1329926,6V-EEC1-2S9Z,GBP,1,2.25
204-2515297-4400337,GJ-2OZK-0GCA,GBP,1,17.5
204-2531846-5616343,DC-K5WH-R7F5,GBP,1,0.68
204-2544127-1151530,T8-6UWL-I3E1,GBP,1,1.48
204-2578326-4111528,Z3-ORV9-K8XD,GBP,1,6.56
204-2586671-2704338,MW-9K5M-VKW8,GBP,1,13.65
204-2593754-7026765,WX-L5UA-UB1Q,GBP,1,1.72
204-2598331-5801949,L1-54EX-56YC,GBP,1,5.35
204-2603848-4088359,TU-8I14-25ZR,GBP,1,12.67
204-2612363-1274720,DC-K5WH-R7F5,GBP,1,0.68
204-2619513-0928336,LV-425G-BY4X,GBP,1,16.38
204-2629327-9913938,UL-D0Y8-ZNI5,GBP,1,19.5
204-2636308-6429153,L5-PF3B-WHU4,GBP,1,17.5
204-2651659-8275529,6V-EEC1-2S9Z,GBP,1,2.25
204-2654629-8657925,T8-6UWL-I3E1,GBP,1,1.48
204-2657855-4864342,VL-48KZ-J3F2,GBP,2,2.12
204-2663705-7484306,WX-L5UA-UB1Q,GBP,1,1.72
204-2671399-0899556,F7-PMJ2-SG6A,GBP,1,2.7
204-2672639-9743535,EV-CHU5-XU3G,GBP,1,2.73
204-2673468-8832347,XH-0LAE-FQO5,GBP,1,2.9
204-2674071-8720346,EV-CHU5-XU3G,GBP,2,5.46
204-2680367-3425912,A2-T2AC-TW3L,GBP,1,4.51
204-2684995-0750754,WX-L5UA-UB1Q,GBP,1,1.72
204-2701820-1936356,0G-JB6S-PN34,GBP,1,2.74
204-2703585-3543542,NN-TSZ1-X2RD,GBP,1,3.99
204-2712307-3772314,DC-K5WH-R7F5,GBP,1,0.68
204-2720890-2023566,WX-L5UA-UB1Q,GBP,1,1.72
204-2726522-8046761,WX-L5UA-UB1Q,GBP,1,1.72
204-2753495-4888317,XH-0LAE-FQO5,GBP,1,2.9
204-2775872-6429969,XH-0LAE-FQO5,GBP,2,5.8
204-2788090-8973166,A2-T2AC-TW3L,GBP,1,4.51
204-2792430-6793902,EV-CHU5-XU3G,GBP,1,2.73
204-2797085-0725106,SU-5LQH-2DVN,GBP,1,2.19
204-2831858-1498737,Z7-26PV-O9LR,GBP,1,4.2
204-2856888-9385129,A2-T2AC-TW3L,GBP,1,4.51
204-2857324-4773924,U1-M5BM-8F5W,GBP,1,13.0
204-2870976-9770734,6V-EEC1-2S9Z,GBP,1,2.25
204-2900865-2872316,JL-VTP2-JF3Q,GBP,1,6.95
204-2920905-7102714,NN-TSZ1-X2RD,GBP,2,7.58
204-2924640-0119512,WX-L5UA-UB1Q,GBP,1,1.72
204-2930554-0871515,VF-3T0K-DR5O,GBP,1,2.05
204-2946620-5685118,KI-CR51-18J3,GBP,1,28.2
204-2977225-2245942,WX-L5UA-UB1Q,GBP,1,1.72
204-2981177-6287505,U1-M5BM-8F5W,GBP,1,13.0
204-2981618-3047555,EV-CHU5-XU3G,GBP,3,8.19
204-2989256-2513139,6V-EEC1-2S9Z,GBP,1,2.25
204-2996964-0341932,DC-K5WH-R7F5,GBP,1,0.68
204-2997746-1597166,6V-EEC1-2S9Z,GBP,1,2.25
204-3020413-6121160,NN-TSZ1-X2RD,GBP,1,3.79
204-3026155-4682717,XY-UM2X-TPS3,GBP,1,4.57
204-3055767-0937130,DC-K5WH-R7F5,GBP,2,1.36
204-3057561-2845112,TU-8I14-25ZR,GBP,1,12.67
204-3067692-8456359,EV-CHU5-XU3G,GBP,2,5.46
204-3084029-2573143,49-4UKW-G81R,GBP,3,9.120000000000001
204-3091309-9883521,EV-CHU5-XU3G,GBP,1,2.73
204-3094795-0092340,EV-CHU5-XU3G,GBP,1,2.73
204-3094948-3980307,DC-K5WH-R7F5,GBP,4,2.72
204-3105850-9147560,NN-TSZ1-X2RD,GBP,1,3.79
204-3106439-1903505,WX-L5UA-UB1Q,GBP,1,1.72
204-3108933-5787508,6V-EEC1-2S9Z,GBP,1,2.25
204-3123567-4874701,DC-K5WH-R7F5,GBP,1,0.68
204-3131865-7775515,F7-PMJ2-SG6A,GBP,2,5.4
204-3154798-2268309,XH-0LAE-FQO5,GBP,1,2.9
204-3157207-5276319,EV-CHU5-XU3G,GBP,1,2.73
204-3158898-2621907,JV-D1TI-6UF6,GBP,1,3.6
204-3164050-8695521,MW-9K5M-VKW8,GBP,1,13.65
204-3177277-7722705,MW-9K5M-VKW8,GBP,1,13.65
204-3193644-4101960,GJ-2OZK-0GCA,GBP,1,17.5
204-3222212-9354711,6V-EEC1-2S9Z,GBP,1,2.25
204-3234232-3820338,7L-OT45-7LYB,GBP,1,1.16
204-3235173-1524333,6V-EEC1-2S9Z,GBP,1,2.25
204-3240774-5424328,VF-3T0K-DR5O,GBP,1,2.05
204-3306657-8699518,6V-EEC1-2S9Z,GBP,1,2.25
204-3308447-9089963,6V-EEC1-2S9Z,GBP,1,2.25
204-3312565-3716359,ZI-1MA2-8QGC,GBP,1,8.48
204-3340176-6632319,6V-EEC1-2S9Z,GBP,2,4.5
204-3342218-5337903,Z3-ORV9-K8XD,GBP,1,6.56
204-3347048-3557958,U1-M5BM-8F5W,GBP,1,13.0
204-3355086-6071548,XH-0LAE-FQO5,GBP,3,8.7
204-3355368-6112353,A2-T2AC-TW3L,GBP,1,4.51
204-3408552-6845903,8L-INBX-OUTU,GBP,1,2.49
204-3426011-6751561,VF-3T0K-DR5O,GBP,1,2.05
204-3430193-1244332,A2-T2AC-TW3L,GBP,1,4.51
204-3444799-2767550,F7-PMJ2-SG6A,GBP,2,5.4
204-3450201-4754766,R7-98IN-2PW8,GBP,1,2.5
204-3450821-9729136,XH-0LAE-FQO5,GBP,1,2.9
204-3455981-6052320,WX-L5UA-UB1Q,GBP,1,1.72
204-3474331-6912303,VF-3T0K-DR5O,GBP,1,2.05
204-3480602-3004361,6V-EEC1-2S9Z,GBP,1,2.25
204-3481568-6374726,BQ-O3OI-FTJU,GBP,1,6.5
204-3485556-8373114,XH-0LAE-FQO5,GBP,1,2.9
204-3488043-1293143,A2-T2AC-TW3L,GBP,1,4.51
204-3497208-3732341,SR-6OBB-WC03,GBP,1,2.86
204-3501142-8893113,WX-L5UA-UB1Q,GBP,1,1.72
204-3507533-0920316,6V-EEC1-2S9Z,GBP,1,2.25
204-3514570-8201937,Z9-FBUQ-EZN3,GBP,1,2.89
204-3520417-0209951,XH-0LAE-FQO5,GBP,1,2.9
204-3533404-3015568,R4-0AXZ-ZZ9D,GBP,1,4.85
204-3534554-6456315,6V-EEC1-2S9Z,GBP,1,2.25
204-3534645-4077905,A2-T2AC-TW3L,GBP,1,4.51
204-3536022-3847518,6V-EEC1-2S9Z,GBP,1,2.25
204-3537186-5946733,6V-EEC1-2S9Z,GBP,1,2.25
204-3541758-7632360,EV-CHU5-XU3G,GBP,1,2.73
204-3559449-2929159,WX-L5UA-UB1Q,GBP,1,1.72
204-3563772-5529905,6V-EEC1-2S9Z,GBP,1,2.25
204-3564001-3298717,DC-K5WH-R7F5,GBP,1,0.68
204-3568175-9383510,NN-TSZ1-X2RD,GBP,1,3.79
204-3578417-7274767,6V-EEC1-2S9Z,GBP,1,2.25
204-3583557-7929103,N7-A24N-WJA7,GBP,1,3.01
204-3588352-6693959,F7-PMJ2-SG6A,GBP,1,2.7
204-3592422-6613108,Z3-ORV9-K8XD,GBP,1,6.56
204-3608572-9640301,BQ-O3OI-FTJU,GBP,1,6.5
204-3608746-9297920,NN-TSZ1-X2RD,GBP,1,3.99
204-3611777-1974755,Z7-26PV-O9LR,GBP,1,4.44
204-3620601-0984358,6V-EEC1-2S9Z,GBP,1,2.25
204-3638505-2360321,6V-EEC1-2S9Z,GBP,2,4.5
204-3640792-4137136,GK-YI4S-C158,GBP,1,2.58
204-3646478-3537118,BQ-O3OI-FTJU,GBP,1,6.5
204-3649011-0658707,A2-T2AC-TW3L,GBP,1,4.51
204-3658690-8873103,WX-L5UA-UB1Q,GBP,1,1.72
204-3663577-9524321,XH-OMMJ-C7MT,GBP,1,2.45
204-3679523-1005926,L5-PF3B-WHU4,GBP,1,17.5
204-3681182-5544327,VF-3T0K-DR5O,GBP,2,4.1
204-3691298-7649152,XH-0LAE-FQO5,GBP,5,14.5
204-3706886-2223519,NN-TSZ1-X2RD,GBP,1,3.79
204-3711818-1370722,SU-5LQH-2DVN,GBP,1,2.19
204-3712361-8181919,7L-OT45-7LYB,GBP,1,1.16
204-3714380-0030706,Z9-FBUQ-EZN3,GBP,1,2.89
204-3727581-4384367,WX-L5UA-UB1Q,GBP,1,1.72
204-3731429-8138704,6V-EEC1-2S9Z,GBP,1,2.25
204-3738656-1878720,WX-L5UA-UB1Q,GBP,1,1.72
204-3756023-4284345,A2-T2AC-TW3L,GBP,1,4.51
204-3764574-1853903,SU-5LQH-2DVN,GBP,1,2.19
204-3778748-6949143,NN-TSZ1-X2RD,GBP,1,3.99
204-3782066-2984309,NX-0Q7A-XR6H,GBP,1,2.74
204-3783227-2085965,6V-EEC1-2S9Z,GBP,1,2.25
204-3804007-8321930,L5-PF3B-WHU4,GBP,1,17.5
204-3834739-0036368,TU-8I14-25ZR,GBP,1,12.67
204-3856839-9087527,DC-K5WH-R7F5,GBP,3,2.04
204-3871018-3007557,0H-5V53-GPG4,GBP,1,4.85
204-3875394-5366720,Z3-ORV9-K8XD,GBP,1,6.56
204-3880156-2347550,4F-HT42-FD26,GBP,1,3.33
204-3892735-0224336,Z7-26PV-O9LR,GBP,1,4.2
204-3901713-0832318,L5-PF3B-WHU4,GBP,1,17.5
204-3913736-1481146,0H-5V53-GPG4,GBP,1,4.85
204-3913888-6916331,8L-INBX-OUTU,GBP,1,2.49
204-3929773-4101116,RW-AZK6-O4M2,GBP,1,0.52
204-3936789-8713944,EV-CHU5-XU3G,GBP,1,2.73
204-3948804-7005104,Z7-26PV-O9LR,GBP,1,4.44
204-3954444-7119504,6V-EEC1-2S9Z,GBP,1,2.25
204-3957173-4296369,Z7-26PV-O9LR,GBP,1,4.44
204-3957332-9967536,DC-K5WH-R7F5,GBP,2,1.36
204-3963752-9644323,A2-T2AC-TW3L,GBP,1,4.51
204-3967262-3624337,WX-L5UA-UB1Q,GBP,1,1.72
204-3991531-0818735,KI-CR51-18J3,GBP,1,28.2
204-3993943-1463518,6V-EEC1-2S9Z,GBP,2,4.5
204-4000234-6556304,DC-K5WH-R7F5,GBP,1,0.68
204-4003380-5784341,MW-9K5M-VKW8,GBP,1,13.65
204-4006297-6585965,JV-D1TI-6UF6,GBP,4,14.4
204-4006941-6260364,0G-JB6S-PN34,GBP,1,2.74
204-4019805-5888338,6V-EEC1-2S9Z,GBP,2,4.5
204-4022143-8022754,N7-A24N-WJA7,GBP,1,3.01
204-4028595-5913955,6V-EEC1-2S9Z,GBP,3,6.75
204-4029867-3246725,VF-3T0K-DR5O,GBP,1,2.05
204-4047720-6176352,VF-3T0K-DR5O,GBP,1,2.05
204-4051894-7555531,49-4UKW-G81R,GBP,1,3.04
204-4060095-3146747,SU-5LQH-2DVN,GBP,1,2.19
204-4060953-9282706,N7-A24N-WJA7,GBP,1,3.01
204-4084147-5678722,6V-EEC1-2S9Z,GBP,1,2.25
204-4091730-8303549,JV-D1TI-6UF6,GBP,1,3.6
204-4111431-8644363,TU-8I14-25ZR,GBP,1,12.67
204-4135236-9253945,A2-T2AC-TW3L,GBP,1,4.51
204-4154121-5794764,VF-3T0K-DR5O,GBP,1,2.05
204-4156264-5177169,VF-3T0K-DR5O,GBP,1,2.05
204-4178533-2098720,6V-EEC1-2S9Z,GBP,1,2.25
204-4180530-6037155,VU-8KRA-QP5M,GBP,1,4.32
204-4191246-7570700,A2-T2AC-TW3L,GBP,1,4.51
204-4193125-0202744,6V-EEC1-2S9Z,GBP,1,2.25
204-4196245-3570743,6V-EEC1-2S9Z,GBP,1,2.25
204-4197057-8457967,XE-YPAI-HX9F,GBP,1,4.58
204-4212724-4045102,DC-K5WH-R7F5,GBP,1,0.68
204-4215872-4227524,8M-NHB7-T8TR,GBP,1,15.26
204-4220345-7635536,PE-G94Y-4PYO,GBP,2,5.72
204-4235820-9649934,Z7-26PV-O9LR,GBP,1,4.44
204-4240185-9565111,6V-EEC1-2S9Z,GBP,1,2.25
204-4251823-6778749,Z3-ORV9-K8XD,GBP,1,6.56
204-4257716-6115540,Z7-26PV-O9LR,GBP,1,4.44
204-4263086-8204332,XH-0LAE-FQO5,GBP,1,2.9
204-4274267-1246750,9X-7TBD-NA16,GBP,2,3.98
204-4274640-2533161,XH-0LAE-FQO5,GBP,1,2.9
204-4282616-0187542,XH-0LAE-FQO5,GBP,1,2.9
204-4286071-0857128,IB-U5FA-BO2Y,GBP,1,20.51
204-4295608-0577140,6V-EEC1-2S9Z,GBP,1,2.25
204-4295728-6665119,6V-EEC1-2S9Z,GBP,1,2.25
204-4306480-0484343,DC-K5WH-R7F5,GBP,1,0.68
204-4310741-4172321,6V-EEC1-2S9Z,GBP,1,2.25
204-4314462-6716360,WX-L5UA-UB1Q,GBP,1,1.72
204-4322097-6013930,6V-EEC1-2S9Z,GBP,1,2.25
204-4335229-8503501,DC-K5WH-R7F5,GBP,1,0.68
204-4336273-4899510,TE-Y18U-S2O1,GBP,1,4.16
204-4338982-1518763,NN-TSZ1-X2RD,GBP,1,3.99
204-4348228-5225152,Z3-ORV9-K8XD,GBP,1,6.56
204-4348777-5333142,A2-T2AC-TW3L,GBP,1,4.51
204-4354277-9266733,A2-T2AC-TW3L,GBP,1,4.51
204-4362294-6560367,XH-0LAE-FQO5,GBP,1,2.9
204-4365651-5101126,XH-0LAE-FQO5,GBP,1,2.9
204-4366265-2725111,DC-K5WH-R7F5,GBP,1,0.68
204-4373426-1771549,A2-T2AC-TW3L,GBP,1,4.51
204-4403422-8479527,Z7-26PV-O9LR,GBP,1,4.44
204-4427731-4117941,6P-IWYA-X18B,GBP,1,4.31
204-4437502-7855542,8U-QPFH-3EKQ,GBP,3,8.790000000000001
204-4439028-8362701,WX-L5UA-UB1Q,GBP,1,1.72
204-4442694-0294706,A2-T2AC-TW3L,GBP,2,9.02
204-4445489-6696360,T8-6UWL-I3E1,GBP,1,1.48
204-4470608-6578766,L3-ZQ8U-A7LQ,GBP,1,3.7
204-4483853-2038721,XH-0LAE-FQO5,GBP,4,11.6
204-4498923-3378759,MW-9K5M-VKW8,GBP,1,13.65
204-4499648-8500300,WX-L5UA-UB1Q,GBP,1,1.72
204-4516669-9568350,49-4UKW-G81R,GBP,1,3.04
204-4523252-6925934,Z7-26PV-O9LR,GBP,1,4.44
204-4544209-5117942,SC-LYFM-ORXK,GBP,1,4.2
204-4550566-2679540,F7-PMJ2-SG6A,GBP,1,2.7
204-4553978-4689129,I2-6YKQ-CIBP,GBP,1,3.96
204-4560827-4055536,6V-EEC1-2S9Z,GBP,1,2.25
204-4577600-5591522,WX-L5UA-UB1Q,GBP,1,1.72
204-4588176-2684349,WX-L5UA-UB1Q,GBP,1,1.72
204-4589601-2041158,XH-0LAE-FQO5,GBP,1,2.9
204-4591356-0521958,DC-K5WH-R7F5,GBP,1,0.68
204-4605215-5734737,NN-TSZ1-X2RD,GBP,1,3.79
204-4625502-3100308,XE-YPAI-HX9F,GBP,1,4.58
204-4633014-7589121,K0-71JR-UNLF,GBP,1,2.44
204-4633734-4410755,WX-L5UA-UB1Q,GBP,1,1.72
204-4639290-0674717,F7-PMJ2-SG6A,GBP,1,2.7
204-4644712-0077156,6V-EEC1-2S9Z,GBP,1,2.25
204-4647926-4897902,SU-5LQH-2DVN,GBP,1,2.19
204-4662857-9700349,6V-EEC1-2S9Z,GBP,1,2.25
204-4663829-8349926,A2-T2AC-TW3L,GBP,1,4.51
204-4680240-3849147,WX-L5UA-UB1Q,GBP,1,1.72
204-4687378-6524300,PY-XV78-3OG5,GBP,1,20.51
204-4687441-5126761,VF-3T0K-DR5O,GBP,1,2.05
204-4703276-7037144,6V-EEC1-2S9Z,GBP,1,2.25
204-4717547-9949109,Z7-26PV-O9LR,GBP,1,4.44
204-4737137-0388324,VL-48KZ-J3F2,GBP,1,1.06
204-4745814-3383519,DC-K5WH-R7F5,GBP,1,0.68
204-4769572-6853931,WX-L5UA-UB1Q,GBP,1,1.72
204-4790305-1752308,MY-KL21-NMV5,GBP,1,18.5
204-4793928-7937922,TU-8I14-25ZR,GBP,1,12.67
204-4798401-7430729,6V-EEC1-2S9Z,GBP,1,2.25
204-4821309-5151502,6V-EEC1-2S9Z,GBP,1,2.25
204-4834464-1037100,WX-L5UA-UB1Q,GBP,1,1.72
204-4841295-4565113,6V-EEC1-2S9Z,GBP,1,2.25
204-4863544-5433169,A2-T2AC-TW3L,GBP,1,4.51
204-4874273-3806702,VF-3T0K-DR5O,GBP,2,4.1
204-4880030-9853145,D8-1A3E-I37F,GBP,1,16.74
204-4880591-5392364,Z7-26PV-O9LR,GBP,1,4.44
204-4885089-2669919,JB-RGB6-LZOJ,GBP,1,2.47
204-4887112-0269147,WX-L5UA-UB1Q,GBP,1,1.72
204-4887248-1720323,L1-54EX-56YC,GBP,2,10.7
204-4892161-8841932,6V-EEC1-2S9Z,GBP,1,2.25
204-4892612-4679539,Z7-26PV-O9LR,GBP,1,4.44
204-4931357-0797962,6V-EEC1-2S9Z,GBP,1,2.25
204-4934964-8048323,C6-XGZB-J6QA,GBP,1,2.75
204-4958856-3490730,DC-K5WH-R7F5,GBP,1,0.68
204-4959852-7374748,7L-OT45-7LYB,GBP,1,1.16
204-4963943-4113941,MW-9K5M-VKW8,GBP,1,13.65
204-4965313-5933907,XE-YPAI-HX9F,GBP,1,4.7
204-4965375-7061910,A2-T2AC-TW3L,GBP,1,4.51
204-4977817-6476334,DC-K5WH-R7F5,GBP,1,0.68
204-4986806-9874762,Z7-26PV-O9LR,GBP,1,4.44
204-4987076-9262751,A2-T2AC-TW3L,GBP,1,4.51
204-4998741-8448341,LV-425G-BY4X,GBP,1,16.38
204-5016082-9457148,6V-EEC1-2S9Z,GBP,1,2.25
204-5028088-6365160,6V-EEC1-2S9Z,GBP,1,2.25
204-5029473-4090759,6V-EEC1-2S9Z,GBP,1,2.25
204-5032329-1369148,6V-EEC1-2S9Z,GBP,1,2.25
204-5038524-4222706,XH-0LAE-FQO5,GBP,2,5.8
204-5051435-9230738,F7-PMJ2-SG6A,GBP,1,2.7
204-5057462-6783527,6V-EEC1-2S9Z,GBP,1,2.25
204-5065061-1119522,49-4UKW-G81R,GBP,1,3.04
204-5069488-9654758,A2-T2AC-TW3L,GBP,1,4.51
204-5074044-8921127,XH-0LAE-FQO5,GBP,1,2.9
204-5088182-1366768,XH-0LAE-FQO5,GBP,1,2.9
204-5090014-5156352,3E-62Y1-WPYU,GBP,1,2.96
204-5098601-5001144,T8-6UWL-I3E1,GBP,1,1.48
204-5108937-3029956,7H-7G2P-ONWJ,GBP,1,0.88
204-5110114-7020348,Z7-26PV-O9LR,GBP,1,4.44
204-5113390-7628338,6V-EEC1-2S9Z,GBP,1,2.25
204-5119496-6555510,F7-PMJ2-SG6A,GBP,5,13.5
204-5126638-2869953,6V-EEC1-2S9Z,GBP,1,2.25
204-5131545-8341967,6V-EEC1-2S9Z,GBP,1,2.25
204-5133135-3049146,DC-K5WH-R7F5,GBP,1,0.68
204-5134546-9021130,6V-EEC1-2S9Z,GBP,1,2.25
204-5141027-4813958,6V-EEC1-2S9Z,GBP,1,2.25
204-5143555-4634705,WX-L5UA-UB1Q,GBP,1,1.72
204-5161984-2581122,9X-7TBD-NA16,GBP,1,1.99
204-5162881-3547565,6P-IWYA-X18B,GBP,1,4.31
204-5189498-8305131,6V-EEC1-2S9Z,GBP,3,6.75
204-5211829-9967545,6V-EEC1-2S9Z,GBP,1,2.25
204-5216659-4746737,PY-XV78-3OG5,GBP,1,20.51
204-5224025-1747516,6V-EEC1-2S9Z,GBP,1,2.25
