"Order number";"Order date";"Product";"ASIN";"SKU";"Units";"Refunds";"Sales";"Promo";"Sellable Quota";"Refund сost";"Amazon fees";"Cost of Goods";"Shipping";"Gross profit";"Expenses";"Net profit";"Margin";"ROI";"Coupon";"Comment"
"026-4652150-9765919 / Shipped / COG: 2.1 / FBA";"07.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-0.9";"-2.1";"";"2.67";"";"2.67";"39.22";"126.99";"";""
"202-0735508-9201909 / Shipped / COG: 1.52 / FBA";"07.10.2025";"Elliott Multi-Purpose Window Squeegee perfect for streak free cleaning on Windows, shower screens, cars and mirrors, Aluminium frame housing a 20cm rubber squeegee with an ergonomic Grey Handle. / Price: 6.02";"B00KB225MS";"A9-2Y9G-M2K7";"1";"";"6.02";"";"";"";"-3.27";"-1.52";"";"0.23";"";"0.23";"3.77";"14.91";"";""
"206-7234276-3112334 / Shipped / COG: 0.63 / FBA";"07.10.2025";"TEPE INTERDENTAL Travel CASE / Price: 2.99";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"2.99";"";"";"";"-1.75";"-0.63";"";"0.11";"";"0.11";"3.74";"17.73";"";""
"204-5594915-8745103 / Shipped / COG: 4.7 / FBA";"07.10.2025";"Curaprox CPS 07 Prime Start Interdental Brush Set |Starter Set with 5 Brushes |2 Different Holders |Red | 0.7 mm Diameter |2.5 mm Effectiveness | Made in Switzerland / Price: 11.99";"B086ZD7MG6";"XE-YPAI-HX9F";"1";"";"11.99";"";"";"";"-3.75";"-4.7";"";"1.54";"";"1.54";"12.86";"32.80";"";""
"026-2965290-2093934 / Shipped / COG: 0.63 / FBA";"07.10.2025";"TEPE INTERDENTAL Travel CASE / Price: 2.99";"B0073FT7FY";"DC-K5WH-R7F5";"2";"";"5.98";"";"";"";"-3.49";"-1.26";"";"0.23";"";"0.23";"3.90";"18.52";"";""
"026-0584401-7627544 / Shipped / COG: 2.01 / FBA";"07.10.2025";"3 PCS EVERBUILD INDUSTRIAL GRADE SUPER GLUE HV HIGH VISCOSITY BONDS PVC, METAL, MDF, ALUMINIUM, CERAMICS, RUBBER ETC. 20G EACH / Price: 8.49";"B07SLLYRSP";"SU-5LQH-2DVN";"2";"";"16.98";"";"";"";"-2.24";"-4.02";"";"7.89";"";"7.89";"46.47";"196.27";"";""
"202-7535084-4825907 / Shipped / COG: 0.63 / FBA";"07.10.2025";"TEPE INTERDENTAL Travel CASE / Price: 2.98";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"2.98";"";"";"";"-1.75";"-0.63";"";"0.10";"";"0.10";"3.47";"16.40";"";""
"204-5561533-7444347 / Shipped / COG: 2.5 / FBA";"07.10.2025";"Max Factor Facefinity Matte Bronzer, 001 Light Bronze / Price: 5.83";"B08CHKHTWX";"R7-98IN-2PW8";"1";"";"5.83";"";"";"";"-2.01";"-2.5";"";"0.35";"";"0.35";"5.97";"13.93";"";""
"204-4063143-6707504 / Shipped / COG: 2.01 / FBA";"07.10.2025";"3 PCS EVERBUILD INDUSTRIAL GRADE SUPER GLUE HV HIGH VISCOSITY BONDS PVC, METAL, MDF, ALUMINIUM, CERAMICS, RUBBER ETC. 20G EACH / Price: 8.49";"B07SLLYRSP";"SU-5LQH-2DVN";"1";"";"8.49";"";"";"";"-3.69";"-2.01";"";"1.38";"";"1.38";"16.20";"68.41";"";""
"204-2268391-4061900 / Shipped / COG: 0.63 / FBA";"07.10.2025";"TEPE INTERDENTAL Travel CASE / Price: 2.98";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"2.98";"";"";"";"-1.75";"-0.63";"";"0.10";"";"0.10";"3.47";"16.40";"";""
"206-5390029-8804355 / Shipped / COG: 2.1 / FBA";"07.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"3";"";"20.4";"";"";"";"-7.65";"-6.3";"";"3.05";"";"3.05";"14.95";"48.41";"";""
"202-3983608-2829906 / Shipped / COG: 0.63 / FBA";"07.10.2025";"TEPE INTERDENTAL Travel CASE / Price: 2.96";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"2.96";"";"";"";"-0.26";"-0.63";"";"1.58";"";"1.58";"53.27";"250.27";"";""
"202-2338831-4197961 / Shipped / COG: 1.16 / FBA";"07.10.2025";"Yale YES-CYLPULL-CH Essentials Rim Cylinder Door Pull, Great for External Doors, for Easy Door Closing, Chrome Finish / Price: 4.34";"B01NBDFDBC";"7L-OT45-7LYB";"1";"";"4.34";"";"";"";"-0.57";"-1.16";"";"1.89";"";"1.89";"43.47";"162.65";"";""
"026-3670029-3993964 / Shipped / COG: 0.63 / FBA";"07.10.2025";"TEPE INTERDENTAL Travel CASE / Price: 2.96";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"2.96";"";"";"";"-1.75";"-0.63";"";"0.09";"";"0.09";"2.93";"13.76";"";""
"026-6678046-6374753 / Shipped / COG: 0.63 / FBA";"07.10.2025";"TEPE INTERDENTAL Travel CASE / Price: 2.96";"B0073FT7FY";"DC-K5WH-R7F5";"2";"";"5.92";"";"";"";"-0.51";"-1.26";"";"3.16";"";"3.16";"53.43";"251.06";"";""
"205-6089292-8873114 / Shipped / COG: 1.16 / FBA";"06.10.2025";"Yale YES-CYLPULL-CH Essentials Rim Cylinder Door Pull, Great for External Doors, for Easy Door Closing, Chrome Finish / Price: 4.34";"B01NBDFDBC";"7L-OT45-7LYB";"3";"";"13.02";"";"";"";"-6.69";"-3.48";"";"0.68";"";"0.68";"5.22";"19.54";"";""
"205-1649227-6910701 / Shipped / COG: 2.5 / FBA";"06.10.2025";"Max Factor Facefinity Matte Bronzer, 001 Light Bronze / Price: 5.98";"B08CHKHTWX";"R7-98IN-2PW8";"1";"";"5.98";"";"";"";"-0.48";"-2.5";"";"1.88";"";"1.88";"31.44";"75.20";"";""
"203-9061027-3581942 / Shipped / COG: 4.29 / FBA";"06.10.2025";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 12.54";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"12.54";"";"";"";"-4.54";"-4.29";"";"1.62";"";"1.62";"12.92";"37.76";"";""
"205-0957426-5395520 / Shipped / COG: 0 / FBA";"06.10.2025";"Ultimate Guard UGD010696 Boulder Deck Case, 100 Plus, standard size, malachite / Price: 11.94";"B06XGSJS7N";"3T-6QPR-E2MV";"1";"";"11.94";"";"";"";"-4.89";"";"";"5.06";"";"5.06";"42.38";"";"";""
"205-0915584-8849947 / Shipped / COG: 2.9 / FBA";"06.10.2025";"Curaprox CS 1006 Single Toothbrush – Targeted Cleaning for Gumline and Braces | Ultra-Soft Single Tuft | for Sensitive Teeth and Implants | Designed in Switzerland / Price: 6.9";"B00AOES9GE";"XH-0LAE-FQO5";"1";"";"6.9";"";"";"";"-2.05";"-2.9";"";"0.80";"";"0.80";"11.59";"27.59";"";""
"202-2368726-5728335 / Shipped / COG: 2.1 / FBA";"06.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-0.9";"-2.1";"";"2.67";"";"2.67";"39.22";"126.99";"";""
"203-7404858-1997146 / Shipped / COG: 0.63 / FBA";"06.10.2025";"TEPE INTERDENTAL Travel CASE / Price: 2.96";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"2.96";"";"";"";"-1.75";"-0.63";"";"0.09";"";"0.09";"2.93";"13.76";"";""
"204-1436929-0823559 / Shipped / COG: 0.63 / FBA";"06.10.2025";"TEPE INTERDENTAL Travel CASE / Price: 2.96";"B0073FT7FY";"DC-K5WH-R7F5";"2";"";"5.92";"";"";"";"-3.49";"-1.26";"";"0.18";"";"0.18";"3.10";"14.55";"";""
"202-6568339-8121131 / Shipped / COG: 0.63 / FBA";"06.10.2025";"TEPE INTERDENTAL Travel CASE / Price: 2.96";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"2.96";"";"";"";"-1.75";"-0.63";"";"0.09";"";"0.09";"2.93";"13.76";"";""
"202-1702034-6025165 / Shipped / COG: 4.29 / FBA";"06.10.2025";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 12.54";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"12.54";"";"";"";"-4.54";"-4.29";"";"1.62";"";"1.62";"12.92";"37.76";"";""
"203-1091513-8213106 / Shipped / COG: 0.63 / FBA";"06.10.2025";"TEPE INTERDENTAL Travel CASE / Price: 2.96";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"2.96";"";"";"";"-1.75";"-0.63";"";"0.09";"";"0.09";"2.93";"13.76";"";""
"202-1095093-9818746 / Shipped / COG: 4.3 / FBA";"06.10.2025";"Plaque Glo Plaque Disclosing Toothpaste and Torch System (Tropical) / Price: 9.27";"B07J9JGZZV";"Z7-26PV-O9LR";"1";"";"9.27";"";"";"";"-2.38";"-4.3";"";"1.05";"";"1.05";"11.27";"24.30";"";""
"204-4272160-4329132 / Shipped / COG: 4.29 / FBA";"06.10.2025";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 12.54";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"12.54";"";"";"";"-4.54";"-4.29";"";"1.62";"";"1.62";"12.92";"37.76";"";""
"206-9163507-0952325 / Return / COG: 2.1 / FBA";"06.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"026-4816423-7944319 / Shipped / COG: 4.2 / FBA";"06.10.2025";"Shaun the Sheep Plush 61176 Backpack Clip, Black and White, Great Gift Idea,9 x 7 x 14 centimetres / Price: 12.02";"B07QXSDZJM";"SC-LYFM-ORXK";"1";"";"12.02";"";"";"";"-4.59";"-4.2";"";"1.23";"";"1.23";"10.21";"29.21";"";""
"026-6993871-9075547 / Shipped / COG: 2.5 / FBA";"06.10.2025";"Max Factor Facefinity Matte Bronzer, 001 Light Bronze / Price: 5.83";"B08CHKHTWX";"R7-98IN-2PW8";"1";"";"5.83";"";"";"";"-2.01";"-2.5";"";"0.35";"";"0.35";"5.97";"13.93";"";""
"205-5353552-6193965 / Shipped / COG: 2.42 / FBA";"06.10.2025";"Kingfisher Natural Toothpaste Charcoal Mint Fluoride-Free | Vegetarian & Vegan | Oral Health Foundation Approved | Gluten-Free & GM-Free | Ethical Consumer Best Buy | 1x100ml Tube / Price: 6.99";"B075XT2J8X";"RZ-6ZL9-CZ7J";"1";"";"6.99";"";"";"";"-3.04";"-2.42";"";"0.37";"";"0.37";"5.22";"15.08";"";""
"206-3272309-0701101 / Return / COG: 2.1 / FBA";"06.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"1";"6.8";"";"-";"-6.08";"-2.55";"-2.1";"";"-3.93";"";"-3.93";"-57.84";"-187.30";"";""
"203-4663181-3880330 / Shipped / COG: 1.99 / FBA";"06.10.2025";"Arcane Tinman ART13023 AT-13023 Dragon Shield-Perfect Fit Standard Sleeves 100pk-Smoke, Smoke, One Size / Price: 6.94";"B01N49MD2S";"9X-7TBD-NA16";"1";"";"6.94";"";"";"";"-2.76";"-1.99";"";"1.03";"";"1.03";"14.89";"51.92";"";""
"202-9272851-6829154 / Shipped / COG: 0.63 / FBA";"06.10.2025";"TEPE INTERDENTAL Travel CASE / Price: 2.96";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"2.96";"";"";"";"-1.75";"-0.63";"";"0.09";"";"0.09";"2.93";"13.76";"";""
"026-3411350-9603527 / Shipped / COG: 2.73 / FBA";"06.10.2025";"Ultra Pro 81181 3"" x 4"" Clear Thick 55PT Toploaders (25ct) / Price: 9.96";"B001Q77TI2";"D7-MGBX-RX2P";"1";"";"11.62";"";"";"-0.24";"-4.25";"-2.73";"-1.39";"1.07";"";"1.07";"11.30";"48.11";"";""
"204-1236800-9546708 / Shipped / COG: 0.63 / FBA";"06.10.2025";"TEPE INTERDENTAL Travel CASE / Price: 2.96";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"2.96";"";"";"";"-1.75";"-0.63";"";"0.09";"";"0.09";"2.93";"13.76";"";""
"204-5952646-0545958 / Shipped / COG: 0.63 / FBA";"06.10.2025";"TEPE INTERDENTAL Travel CASE / Price: 2.96";"B0073FT7FY";"DC-K5WH-R7F5";"2";"";"5.92";"";"";"";"-3.49";"-1.26";"";"0.18";"";"0.18";"3.10";"14.55";"";""
"026-9126870-2289168 / Shipped / COG: 2.9 / FBA";"06.10.2025";"Curaprox CS 1006 Single Toothbrush – Targeted Cleaning for Gumline and Braces | Ultra-Soft Single Tuft | for Sensitive Teeth and Implants | Designed in Switzerland / Price: 6.9";"B00AOES9GE";"XH-0LAE-FQO5";"1";"";"6.9";"";"";"";"-2.05";"-2.9";"";"0.80";"";"0.80";"11.59";"27.59";"";""
"206-5848882-8859520 / Return / COG: 3.74 / FBA";"06.10.2025";"StarTech.com 15 ft Thin Toslink Digital Optical SPDIF Audio Cable - 15ft / 15 Feet Optical Audio Cable (THINTOS15),Black / Price: 6.83";"B00BA4IOTY";"DT-SPI3-IK34";"1";"1";"6.83";"";"-";"-2.25";"-3.51";"-3.74";"";"-2.67";"";"-2.67";"-39.07";"-71.34";"";""
"205-9167270-1604329 / Shipped / COG: 2.9 / FBA";"06.10.2025";"Curaprox CS 1006 Single Toothbrush – Targeted Cleaning for Gumline and Braces | Ultra-Soft Single Tuft | for Sensitive Teeth and Implants | Designed in Switzerland / Price: 6.9";"B00AOES9GE";"XH-0LAE-FQO5";"1";"";"6.9";"";"";"";"-2.05";"-2.9";"";"0.80";"";"0.80";"11.59";"27.59";"";""
"203-1750115-0432311 / Return / COG: 2.1 / FBA";"06.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"1";"6.8";"";"-";"-6.08";"-2.55";"-2.1";"";"-3.93";"";"-3.93";"-57.84";"-187.30";"";""
"203-7279776-3461134 / Return / COG: 18.63 / FBA";"06.10.2025";"OtterBox Symmetry Folio Case for iPad Pro 11"" (M5/M4), Shockproof, Drop proof, Slim Protective Folio Case, Tested to Military Standard, Purple / Price: 49.99";"B0D3J9C8NN";"MF-TPXM-F8AF";"1";"1";"49.99";"";"-";"-43.84";"-9.85";"-18.63";"";"-22.33";"";"-22.33";"-44.67";"-119.87";"";""
"203-3624141-9817102 / Shipped / COG: 7.68 / FBA";"06.10.2025";"Funko POP! Vinyl Alien / Price: 20.5";"B00BUY54DI";"FA-LRV6-YRFW";"1";"";"20.5";"";"";"";"-3.14";"-7.68";"";"6.26";"";"6.26";"30.55";"81.55";"";""
"205-9370802-2586730 / Shipped / COG: 3.07 / FBA";"06.10.2025";"Sandisk SDCZ50-016G-B35 USB 2.0 Flash Drive 16GB Black/Red / Price: 9.99";"B004I2N5AS";"L3-ZQ8U-A7LQ";"1";"";"9.99";"";"";"";"-3.02";"-3.07";"";"2.24";"";"2.24";"22.37";"72.80";"";""
"206-6871415-0556337 / Shipped / COG: 2.74 / FBA";"06.10.2025";"Skinny Food Co Salted Caramel Zero Calorie Syrup 425ml - Sugar Free Salted Caramel Syrup For Snacks, Drinks & Desserts - Vegan, Gluten-free, Keto & Paleo Friendly Caramel Syrup - Salted Caramel Syrup / Price: 7";"B07F1MFWV1";"D0-C7C0-H6LN";"1";"";"7";"";"";"";"-3.27";"-2.74";"";"0.99";"";"0.99";"14.14";"36.13";"";""
"202-1130073-0042720 / Return / COG: 23.25 / FBA";"06.10.2025";"LEXIBOOK, The Collins English dictionary, 13th Edition-Electronic Dictionary, Definitions, Thesaurus, Conjugation, Phonetic Spellchecker, Crossword Solver, with Battery, Blue/White, D850EN / Price: 38.06";"B08MQB42B3";"LR-7GM6-1RCH";"1";"1";"38.06";"";"-";"-35.88";"-5.59";"-23.25";"";"-26.66";"";"-26.66";"-70.06";"-114.68";"";""
"205-5007652-2099506 / Shipped / COG: 2.1 / FBA";"06.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"206-1726468-6800331 / Shipped / COG: 4.29 / FBA";"06.10.2025";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 12.54";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"12.54";"";"";"";"-4.54";"-4.29";"";"1.62";"";"1.62";"12.92";"37.76";"";""
"026-4993087-2617938 / Shipped / COG: 2.5 / FBA";"06.10.2025";"Max Factor Facefinity Matte Bronzer, 001 Light Bronze / Price: 5.83";"B08CHKHTWX";"R7-98IN-2PW8";"1";"";"5.83";"";"";"";"-2.01";"-2.5";"";"0.35";"";"0.35";"5.97";"13.93";"";""
"206-9258768-8543533 / Return / COG: 2.36 / FBA";"06.10.2025";"Easycook NS613R Easy Cook Polly Carbonate Non-Staining Microwave Sauce Pan and Lid, Red / Price: 8.22";"B00ANP09LM";"5M-QO6K-LNH0";"1";"1";"8.93";"";"-";"-7.33";"-3.98";"-2.36";"-0.59";"-5.33";"";"-5.33";"-59.67";"-225.78";"";""
"203-4566659-8133958 / Shipped / COG: 0.63 / FBA";"06.10.2025";"TEPE INTERDENTAL Travel CASE / Price: 2.96";"B0073FT7FY";"DC-K5WH-R7F5";"2";"";"5.92";"";"";"";"-3.49";"-1.26";"";"0.18";"";"0.18";"3.10";"14.55";"";""
"203-6035453-9497115 / Shipped / COG: 13.52 / FBA";"06.10.2025";"USN Power Punch BCAA Amino Acids Powder, Blue Raspberry Flavour - 400g, Vegan BCAA Powder, Vitamin B6 & No Sugar, Pre Workout & Intra Workout Energy Drink & Dietary Supplement to Maximise Performance / Price: 25.04";"B075WYWJ5L";"2L-M26G-560I";"1";"";"25.04";"";"";"";"-6.96";"-13.52";"";"0.39";"";"0.39";"1.54";"2.86";"";""
"204-5091335-7053966 / Shipped / COG: 1.06 / FBA";"06.10.2025";"Masterplug Heavy Duty Single Socket Trailing Socket, without Plug and Cable, White / Price: 6.89";"B07L8N2TC1";"VL-48KZ-J3F2";"1";"";"6.89";"";"";"";"-3.39";"-1.06";"";"1.29";"";"1.29";"18.75";"121.86";"";""
"204-5507154-6036305 / Shipped / COG: 2.1 / FBA";"06.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"11.79";"";"";"";"-2.63";"-2.1";"-4.16";"0.94";"";"0.94";"7.93";"44.52";"";""
"202-9626746-8509922 / Shipped / COG: 0.63 / FBA";"06.10.2025";"TEPE INTERDENTAL Travel CASE / Price: 2.96";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"2.96";"";"";"";"-1.75";"-0.63";"";"0.09";"";"0.09";"2.93";"13.76";"";""
"204-4045962-4355527 / Shipped / COG: 3.57 / FBA";"06.10.2025";"SanDisk Cruzer Glide 32 GB USB Flash Drive USB 2.0 , Black & Red / Price: 8.08";"B007YX9O9E";"I2-6YKQ-CIBP";"1";"";"8.08";"";"";"";"-2.72";"-3.57";"";"0.44";"";"0.44";"5.49";"12.42";"";""
"205-3862355-8245945 / Shipped / COG: 7.68 / FBA";"06.10.2025";"Funko POP! Vinyl Alien / Price: 20.44";"B00BUY54DI";"FA-LRV6-YRFW";"1";"";"20.44";"";"";"";"-6.19";"-7.68";"";"3.16";"";"3.16";"15.48";"41.19";"";""
"205-3906314-6249164 / Shipped / COG: 2.1 / FBA";"06.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"206-4599090-6755531 / Shipped / COG: 2.1 / FBA";"06.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"026-9785492-6537959 / Shipped / COG: 4.29 / FBA";"06.10.2025";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 12.54";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"12.54";"";"";"";"-4.54";"-4.29";"";"1.62";"";"1.62";"12.92";"37.76";"";""
"203-9022503-5864334 / Shipped / COG: 1.06 / FBA";"06.10.2025";"Masterplug Heavy Duty Single Socket Trailing Socket, without Plug and Cable, White / Price: 6.89";"B07L8N2TC1";"VL-48KZ-J3F2";"2";"";"13.78";"";"";"";"-6.78";"-2.12";"";"2.58";"";"2.58";"18.75";"121.85";"";""
"206-5690314-9225117 / Shipped / COG: 2.1 / FBA";"06.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"026-2033668-0942716 / Shipped / COG: 2.1 / FBA";"06.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.5";"-2.1";"";"1.07";"";"1.07";"15.69";"50.80";"";""
"205-5885481-9663516 / Shipped / COG: 0.63 / FBA";"06.10.2025";"TEPE INTERDENTAL Travel CASE / Price: 2.96";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"2.96";"";"";"";"-1.75";"-0.63";"";"0.09";"";"0.09";"2.93";"13.76";"";""
"204-3846913-2637164 / Shipped / COG: 2.1 / FBA";"06.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"026-7296634-4553915 / Shipped / COG: 0.63 / FBA";"06.10.2025";"TEPE INTERDENTAL Travel CASE / Price: 2.96";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"2.96";"";"";"";"-1.75";"-0.63";"";"0.09";"";"0.09";"2.93";"13.76";"";""
"205-0010839-8892364 / Shipped / COG: 3.57 / FBA";"06.10.2025";"SanDisk Cruzer Glide 32 GB USB Flash Drive USB 2.0 , Black & Red / Price: 8.08";"B007YX9O9E";"I2-6YKQ-CIBP";"4";"";"32.32";"";"";"";"-10.9";"-14.28";"";"1.75";"";"1.75";"5.42";"12.28";"";""
"204-1156318-4249950 / Shipped / COG: 2.01 / FBA";"06.10.2025";"RAWGANIC Pure Cleansing Refreshing Facial Wipes with Aloe Vera and Green Tea | Gentle Soothing Biodegradable Makeup Removal Organic Cotton Wipes | 1 Pack (25 wipes in total) / Price: 6.88";"B003SYNGE2";"D1-LSS7-93U8";"2";"";"13.76";"";"";"";"-6.53";"-4.02";"";"0.92";"";"0.92";"6.66";"22.80";"";""
"026-4442756-9356365 / Shipped / COG: 4.29 / FBA";"06.10.2025";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 12.54";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"12.54";"";"";"";"-4.54";"-4.29";"";"1.62";"";"1.62";"12.92";"37.76";"";""
"202-8900278-0707527 / Shipped / COG: 2.1 / FBA";"06.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-0.9";"-2.1";"";"2.67";"";"2.67";"39.22";"126.99";"";""
"205-1874745-5353950 / Shipped / COG: 2.1 / FBA";"06.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"202-7603924-9485901 / Shipped / COG: 4.3 / FBA";"06.10.2025";"Plaque Glo Plaque Disclosing Toothpaste and Torch System (Tropical) / Price: 9.27";"B07J9JGZZV";"Z7-26PV-O9LR";"1";"";"9.27";"";"";"";"-2.38";"-4.3";"";"1.05";"";"1.05";"11.27";"24.30";"";""
"204-4396533-6111529 / Shipped / COG: 0.63 / FBA";"06.10.2025";"TEPE INTERDENTAL Travel CASE / Price: 2.96";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"2.96";"";"";"";"-1.75";"-0.63";"";"0.09";"";"0.09";"2.93";"13.76";"";""
"202-2462968-4649155 / Shipped / COG: 4.29 / FBA";"06.10.2025";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 12.54";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"12.54";"";"";"";"-4.54";"-4.29";"";"1.62";"";"1.62";"12.92";"37.76";"";""
"205-4884555-7668349 / Shipped / COG: 0.63 / FBA";"06.10.2025";"TEPE INTERDENTAL Travel CASE / Price: 2.96";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"2.96";"";"";"";"-1.75";"-0.63";"";"0.09";"";"0.09";"2.93";"13.76";"";""
"026-3788113-8116346 / Shipped / COG: 4.29 / FBA";"06.10.2025";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 12.54";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"12.54";"";"";"";"-4.54";"-4.29";"";"1.62";"";"1.62";"12.92";"37.76";"";""
"204-4044850-0776360 / Shipped / COG: 4.7 / FBA";"06.10.2025";"Curaprox CPS 07 Prime Start Interdental Brush Set |Starter Set with 5 Brushes |2 Different Holders |Red | 0.7 mm Diameter |2.5 mm Effectiveness | Made in Switzerland / Price: 11.99";"B086ZD7MG6";"XE-YPAI-HX9F";"1";"";"11.99";"";"";"";"-1.84";"-4.7";"";"3.45";"";"3.45";"28.79";"73.44";"";""
"206-5356510-0661904 / Shipped / COG: 2.1 / FBA";"06.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.22";"";"";"";"-2.5";"-2.1";"-0.56";"0.86";"";"0.86";"11.87";"40.80";"";""
"205-6007076-2625948 / Return / COG: 1.06 / FBA";"06.10.2025";"Masterplug Heavy Duty Single Socket Trailing Socket, without Plug and Cable, White / Price: 6.89";"B07L8N2TC1";"VL-48KZ-J3F2";"1";"1";"6.89";"";"-";"-6.15";"-3.39";"-1.06";"";"-3.71";"";"-3.71";"-53.82";"-349.84";"";""
"203-6591095-8200328 / Shipped / COG: 2.01 / FBA";"06.10.2025";"3 PCS EVERBUILD INDUSTRIAL GRADE SUPER GLUE HV HIGH VISCOSITY BONDS PVC, METAL, MDF, ALUMINIUM, CERAMICS, RUBBER ETC. 20G EACH / Price: 8.48";"B07SLLYRSP";"SU-5LQH-2DVN";"1";"";"8.48";"";"";"";"-3.62";"-2.01";"";"1.44";"";"1.44";"16.94";"71.48";"";""
"206-3907887-7641149 / Shipped / COG: 1.5 / FBA";"06.10.2025";"Makeup Revolution, Conceal & Fix, Ultimate Coverage, Concealer, Medium Sand, 11g / Price: 6.88";"B0915M1DLF";"SQ-7QYT-5D5B";"1";"";"6.88";"";"";"";"-0.56";"-1.5";"";"3.67";"";"3.67";"53.39";"244.89";"";""
